"","symbol","chromosome","length","num_transcript","b_cell, Mean_Control","b_cell, Mean_SLE","b_cell, LogFC","b_cell, Pvalue","b_cell, FDR","t_cell, Mean_Control","t_cell, Mean_SLE","t_cell, LogFC","t_cell, Pvalue","t_cell, FDR"
"101928101","LOC101928101","chr1","2022","1",46.3333333333333,7.66666666666667,-2.21557885794763,0.0141148761982601,0.0928175752715201,10.3333333333333,5,-1.08256041075294,0.255686530547539,0.753875198137884
"NA.572",NA,NA,NA,NA,0,0.666666666666667,2.86210383458752,0.583595696629019,1,0,0.666666666666667,2.74539113855646,0.592486746493079,1
"101928105","LOC101928105","chr3","768","3",5.66666666666667,6.66666666666667,0.591762988477316,0.516690345607607,0.993671409220744,1,1.66666666666667,0.615302919615396,0.784776800630986,1
"101928108","LOC101928108","chr8","1278","1",0,0,0,1,1,0,0.333333333333333,1.88728107722896,0.999999999999997,1
"101928109","LOC101928109","chr9","581","1",0,0,0,1,1,0,0,0,1,1
"101928110","LOC101928110","chr11","145","1",0,0,0,1,1,0,0,0,1,1
"101928111","LOC101928111","chr2","447.25","4",2.66666666666667,3,0.559364248757969,0.65551136053957,1,4.33333333333333,2,-1.35089302458651,0.25552717596688,0.75359630453697
"NA.573",NA,NA,NA,NA,2,4,1.30246115363265,0.202908801435061,0.569407165922675,0.333333333333333,1,1.16603746284223,0.673640570659947,1
"101928114","LOC101928114","chr3","585","1",1.33333333333333,0.333333333333333,-1.40089736455531,0.728713567610874,1,0,0,0,1,1
"101928120","LOC101928120","chr1","1206","1",31.6666666666667,21,-0.253187941729424,0.65085672844471,1,29.3333333333333,22.3333333333333,-0.501009047567316,0.399950131664035,0.931419338735304
"NA.574",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1
"101928123","LOC101928123","chr14","1705","1",1,1,0.294434288796544,1,1,0.666666666666667,0,-2.84294860480194,0.591508426427732,1
"NA.575",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1
"101928125","LOC101928125","chr10","854","1",0,0,0,1,1,0,0,0,1,1
"101928126","LOC101928126","chr21","2033","1",9.66666666666667,2.33333333333333,-1.62432991854704,0.139750818879637,0.447910901661879,87.6666666666667,16.6666666666667,-2.77034750513857,1.11243217661662e-05,0.000824475210644015
"NA.576",NA,NA,NA,NA,8.33333333333333,0,-5.93415340313976,0.00184370098802336,0.020490262365463,37,19.3333333333333,-1.20022992058631,0.0635312566041271,0.343167868153431
"NA.577",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1
"101928139","LOC101928139","chr1","1955","1",3.66666666666667,6.66666666666667,1.05972041621563,0.416942080553803,0.876015575646882,21.6666666666667,9.66666666666667,-1.43452302501473,0.0304550712653322,0.219677436229988
"101928143","LOC101928143","chr14","580.75","4",41.6666666666667,2.33333333333333,-3.73160397938867,0.000457497202413501,0.00701375157744861,5,2.66666666666667,-0.809667424154927,0.657877077013648,1
"101928146","LOC101928146","chr6","1111","1",0,0,0,1,1,0,0,0,1,1
"101928149","LOC101928149","chr2","144","1",0.333333333333333,0.333333333333333,0.215844095531656,1,1,0,0,0,1,1
"101928152","LOC101928152","chr2","907","1",11.6666666666667,4,-1.13444117886842,0.168657237370393,0.506005475182999,11.6666666666667,24.3333333333333,1.02488620674634,0.207934944900863,0.667519076643395
"NA.578",NA,NA,NA,NA,0.333333333333333,0,-1.74718008490236,0.999999999999999,1,0,0,0,1,1
"NA.579",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1
"101928156","LOC101928156","chr2","936","1",0.333333333333333,0.666666666666667,1.10269079092827,1,1,0.666666666666667,1,0.36187117035367,1,1
"101928163","LOC101928163","chr1","1837","1",0.333333333333333,0,-1.77102829676809,0.999999999999998,1,0,0,0,1,1
"101928165","CASC17","chr17","2062","1",0,0.333333333333333,2.04411039203983,0.999999999999994,1,0,0,0,1,1
"101928166","LOC101928166","chr3","317","1",0.666666666666667,0,-2.50505528011181,0.588558560197992,1,0,0,0,1,1
"101928168","LOC101928168","chr7","586.5","2",0,0,0,1,1,0,0,0,1,1
"NA.580",NA,NA,NA,NA,103.333333333333,60,-0.442378128812302,0.247316575371653,0.646742525595441,119,122,-0.144622239468938,0.720189368133578,1
"NA.581",NA,NA,NA,NA,6.33333333333333,0.666666666666667,-2.72918044560689,0.0159100091427002,0.101190962768221,1.33333333333333,1.33333333333333,0.0581278684172119,1,1
"101928173","LOC101928173","chr2","767","1",2.33333333333333,2,0.169781015447149,0.99999999999999,1,1.33333333333333,5.66666666666667,2.04516640558473,0.0828987727098774,0.398928916150593
"NA.582",NA,NA,NA,NA,10,5.66666666666667,-0.474829486800397,0.598089821102174,1,10,9.66666666666667,-0.12850442280479,0.95237828252217,1
"101928180","LOC101928180","chr2","300.75","4",0,0.333333333333333,2.04412482170043,1,1,0,0,0,1,1
"101928185","LOC101928185","chr2","1711","1",0.666666666666667,0,-2.56138847772184,0.587671435130872,1,0,0,0,1,1
"NA.583",NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.238467465874143,1,1,0,0.333333333333333,1.88728043569315,0.999999999999999,1
"101928188","LOC101928188","chr16","2280","1",11.3333333333333,11,0.241727514973736,0.773369189012579,1,14,8.66666666666667,-0.682151705622941,0.374380876593065,0.902806853840233
"101928189","LOC101928189","chr1","491.5","2",19,6,-1.27980077456121,0.10399174926727,0.371247766542243,19.6666666666667,10.3333333333333,-1.19434447648268,0.0847621703176846,0.403968429231574
"101928191","LOC101928191","chr6","1034","1",0,0,0,1,1,0,0,0,1,1
"NA.584",NA,NA,NA,NA,6.66666666666667,1.66666666666667,-1.52235799272002,0.268923056203056,0.683228969864358,0.666666666666667,1,0.432810485243737,1,1
"101928196","LOC101928196","chr2","1709","1",0,0,0,1,1,0,0,0,1,1
"NA.585",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1
"101928208","LOC101928208","chr7","869","1",0,0.333333333333333,2.0336778725425,0.999999999999999,1,0,0,0,1,1
"101928212","LOC101928212","chr21","1150","2",6.66666666666667,15.6666666666667,1.59164339906937,0.0243726979809661,0.136379280455168,3.33333333333333,5.33333333333333,0.638310559766015,0.531898067458712,1
"101928214","LOC101928214","chr2","621.5","2",0.333333333333333,0,-1.74717450577615,1,1,0.333333333333333,0.333333333333333,-0.179070153485009,1,1
"101928215","LOC101928215","chr16","1133","1",8,6,-0.116889657170597,0.924232361505765,1,2,4,0.744987186188304,0.588668107514096,1
"NA.586",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1
"NA.587",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1
"101928228","LOC101928228","chrX","772","1",0.666666666666667,0,-2.56137133998528,0.587607255018521,1,0,0,0,1,1
"101928230","LOC101928230","chr16","2087.5","2",4,0,-4.8692109657111,0.0103184178297019,0.073523315305054,7,4.33333333333333,-0.904395223216699,0.399851153410973,0.931419338735304
"101928231","LOC101928231","chr6","1188","1",3,0.333333333333333,-2.59375979685548,0.246839199164412,0.645733120835678,0.333333333333333,0,-1.98456906744949,1,1
"101928234","LOC101928234","chr3","118","1",0,0,0,1,1,0,0,0,1,1
"101928235","LOC101928235","chr17","1830","2",151.666666666667,66,-0.82896294493442,0.0822120630454574,0.317316367706773,34,41.3333333333333,0.239860818815386,0.742794397324691,1
"101928236","LOC101928236","chr3","1332","3",1.33333333333333,0.666666666666667,-0.567118517563763,0.726855163908488,1,4.33333333333333,0,-5.34005533203972,0.00712819990839915,0.0883175570446653
"101928237","LOC101928237","chr4","296","2",0,0,0,1,1,0,0,0,1,1
"101928238","LOC101928238","chr19","853","1",1.33333333333333,2.33333333333333,1.06764229441946,0.575781586264197,1,0.666666666666667,2,1.39654632979285,0.392283714452758,0.926662422591709
"NA.588",NA,NA,NA,NA,0.333333333333333,0,-1.77105932332765,1,1,0,1,3.14322960288624,0.32423990078537,0.836121489247266
"NA.589",NA,NA,NA,NA,106,18.3333333333333,-2.17485117269695,1.17294534387644e-06,6.34808931225405e-05,46.6666666666667,25.3333333333333,-1.0401759059302,0.0406369018221375,0.261383207238518
"NA.590",NA,NA,NA,NA,0.666666666666667,0.666666666666667,0.378500074674735,1,1,0,0,0,1,1
"NA.591",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1
"NA.592",NA,NA,NA,NA,0,0,0,1,1,1,0,-3.19002182457489,0.305455880727848,0.824228571692297
"101928247","LOC101928247","chr5","1459","1",0.333333333333333,0,-1.74716512668357,0.999999999999998,1,4.66666666666667,0.333333333333333,-3.53609445346383,0.0113487683751065,0.118328197860878
"NA.593",NA,NA,NA,NA,1.33333333333333,0,-3.3652229273829,0.285223423605529,0.706036096592158,0,0,0,1,1
"101928251","LOC101928251","chr17","2276","1",0.333333333333333,0.666666666666667,0.987403657453702,0.999999999999996,1,0,0.333333333333333,1.88742368081706,1,1
"NA.594",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1
"NA.595",NA,NA,NA,NA,0,0,0,1,1,0,0.333333333333333,1.89118293442573,1,1
"NA.596",NA,NA,NA,NA,0.666666666666667,0,-2.52698245709461,0.529120276941263,0.995484195295411,0,0.333333333333333,1.88756629773065,1,1
"101928263","LOC101928263","chr3","1203","1",157.666666666667,76,-0.645896925757135,0.140685813132221,0.449891308989862,195.333333333333,42.3333333333333,-2.37932764862495,6.10184933738029e-06,0.00052399349734138
"101928268","LOC101928268","chr7","1875","1",0,0.666666666666667,2.81514365513403,0.532346782109503,0.995484195295411,2.66666666666667,0.666666666666667,-1.97162146153109,0.134735873809936,0.522944171998804
"101928274","LOC101928274","chr12","331","1",0,0,0,1,1,0,0,0,1,1
"NA.597",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1
"101928279","LOC101928279","chr4","2640","1",1,0.333333333333333,-0.993011253638711,0.678150926972592,1,3,1.66666666666667,-0.907487745906793,0.590214013402774,1
"NA.598",NA,NA,NA,NA,26.6666666666667,13.6666666666667,-0.533513744514438,0.46059577987143,0.928591903663243,13,6.33333333333333,-1.15537041929031,0.327641268564681,0.841596865567027
"NA.599",NA,NA,NA,NA,0,0,0,1,1,0,0.333333333333333,1.79152043045868,1,1
"101928284","LOC101928284","chr21","1754","1",0.666666666666667,1,0.812583142583573,1,1,1.66666666666667,2,0.290630678948227,1,1
"NA.600",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1
"101928291","LOC101928291","chr1","873","1",0,0.666666666666667,2.81513529681511,0.532379448640553,0.995484195295411,0,0.666666666666667,2.67058554970752,0.532727996157889,1
"101928303","LOC101928303","chr1","883.5","2",0.333333333333333,0,-1.74716537351561,1,1,0,0,0,1,1
"101928307","LOC101928307","chr6","1957","1",3,2,-0.159847882966298,1,1,0.666666666666667,1.33333333333333,0.86677477766412,0.761562895139897,1
"101928309","LOC101928309","chr6","1041","1",1,0,-3.03682739154395,0.311549967222368,0.735417597435525,0,0,0,1,1
"101928311","LOC101928311","chr21","486","1",0,0.333333333333333,1.98304049244701,1,1,0,0,0,1,1
"NA.601",NA,NA,NA,NA,0,0.666666666666667,2.81513561640514,0.532378199366485,0.995484195295411,0,0,0,1,1
"101928314","LOC101928314","chr4","1353.5","2",0.333333333333333,0,-1.74717506822694,1,1,0,0,0,1,1
"101928317","LOC101928317","chr12","519","1",28,3,-2.83062788942688,0.000608285564013182,0.00871676209711501,5.33333333333333,3.66666666666667,-0.475653304888878,0.760919778556048,1
"NA.602",NA,NA,NA,NA,1.66666666666667,0.666666666666667,-0.858350339630802,0.730489587341275,1,0.333333333333333,0.666666666666667,0.863623089147863,1,1
"101928323","LOC101928323","chr3","2720.66666666667","3",34.6666666666667,46.3333333333333,0.727148737967221,0.141730812003008,0.452574019886664,97.3333333333333,83.3333333333333,-0.327641266763899,0.491975442338594,1
"NA.603",NA,NA,NA,NA,0.333333333333333,0,-1.74719609561313,0.99999999999999,1,0,0,0,1,1
"NA.604",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1
"NA.605",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1
"101928331","LOC101928331","chr6","836","1",0,0.666666666666667,2.81513628349155,0.532375591791987,0.995484195295411,0,0,0,1,1
"101928334","LOC101928334","chr1","1315.2","5",0.333333333333333,0,-1.747217057439,0.999999999999997,1,0,0,0,1,1
"101928343","LOC101928343","chr17","1492.5","2",40,7,-2.12879292696666,0.0196943687008277,0.117791659831833,17.6666666666667,12.6666666666667,-0.556334911148941,0.557210181887635,1
"101928344","LOC101928344","chr19","1199.42857142857","7",3,0,-4.45558160794025,0.0417289104437969,0.19920311873806,0.333333333333333,1,1.06589653224713,0.999999999999998,1
"101928346","LOC101928346","chr12","145","1",0,0,0,1,1,0,0,0,1,1
"NA.606",NA,NA,NA,NA,0.666666666666667,0,-2.51457758035231,0.528065902788979,0.995484195295411,5.66666666666667,0.666666666666667,-3.06175917499863,0.0145621020582838,0.137818524430912
"101928351","LOC101928351","chr3","651","1",0,0,0,1,1,0,0,0,1,1
"101928355","LOC101928355","chr7","656.5","2",3,7,1.52045845295417,0.11795457604174,0.401850225976194,2,7,1.56811589275001,0.098124535033101,0.438807490255635
"NA.607",NA,NA,NA,NA,2.33333333333333,3.66666666666667,0.991504193379628,0.305241030058962,0.734067298907942,2.66666666666667,2,-0.675254811288693,0.727654061848404,1
"NA.608",NA,NA,NA,NA,41,18.6666666666667,-0.806610309570103,0.272491341956863,0.688835380189019,186,27.6666666666667,-3.03786511102899,2.70309427137808e-06,0.000293955186371546
"101928361","LOC101928361","chr2","1821","1",22.3333333333333,12.3333333333333,-0.475072345630884,0.459970820875296,0.928399041058968,43.6666666666667,18,-1.40579312560758,0.0055560050561248,0.0749127170719215
"NA.609",NA,NA,NA,NA,28,5.33333333333333,-1.99691737632343,0.00160421852046384,0.0184453425930012,16.6666666666667,6.33333333333333,-1.45783095890613,0.0419625442081142,0.266890497078774
"101928370","LOC101928370","chr1","1213","1",26.6666666666667,9.33333333333333,-1.1714633651521,0.153746081801103,0.477509517639833,39.3333333333333,21.6666666666667,-1.12993894189625,0.0425251068472245,0.269144489134786
"101928373","LOC101928373","chr6","1055.66666666667","3",9.33333333333333,22,1.56526198334638,0.00917963094896031,0.0680128530545063,7.33333333333333,16.3333333333333,0.990883160698725,0.151025743165033,0.556471040996937
"NA.610",NA,NA,NA,NA,0.666666666666667,0,-2.52698478023239,0.52913792118262,0.995484195295411,1,0,-3.38515988365452,0.398377482439722,0.931419338735304
"101928376","IL12A-AS1","chr3","2425","1",0.333333333333333,0.666666666666667,1.10222688603545,1,1,0.333333333333333,0,-1.90081872542017,0.999999999999999,1
"101928377","LOC101928377","chr14","1466","1",2,0.333333333333333,-1.95311178492728,0.325091440433232,0.755872514912796,1.33333333333333,0.333333333333333,-1.85871569896356,0.440728618253465,0.97925642163633
"101928381","LOC101928381","chr9","1286","1",0,0,0,1,1,0,0,0,1,1
"NA.611",NA,NA,NA,NA,0,0,0,1,1,0,0.333333333333333,1.79139467188955,0.999999999999993,1
"101928383","LOC101928383","chr4","481.666666666667","3",1,0.333333333333333,-1.01738660933637,0.676705729439429,1,0,0,0,1,1
"101928387","LOC101928387","chr12","259","1",0,0.666666666666667,2.86209874525514,0.583575598425298,1,1.33333333333333,0.333333333333333,-1.92137659931289,0.49196982332051,1
"NA.612",NA,NA,NA,NA,0.666666666666667,0.333333333333333,-0.49386555393087,0.999999999999996,1,0,0,0,1,1
"101928389","LOC101928389","chrX","1619","1",0.666666666666667,0.333333333333333,-0.493536414216002,1,1,0.333333333333333,0,-1.94726060941156,1,1
"101928397","LOC101928397","chr7","459.5","2",0.333333333333333,0,-1.74722664855098,1,1,0.666666666666667,0,-2.61400709083796,0.589097542317986,1
"101928398","LOC101928398","chr21","1053","1",0,0,0,1,1,0,0.333333333333333,1.88770829197437,1,1
"101928399","LOC101928399","chr21","2623.5","2",34.3333333333333,33.6666666666667,0.325994904952703,0.524854959944037,0.995484195295411,24,21.3333333333333,-0.618714340879404,0.437649007453351,0.976569110063792
"101928402","LOC101928402","chrX","326","1",0,0,0,1,1,0,0.333333333333333,1.89120180916322,0.999999999999999,1
"101928403","LOC101928403","chr2","1293","1",30,49,1.12228510273408,0.0329338754556176,0.169014528534771,17.3333333333333,12.6666666666667,-0.661102705736277,0.286052887791811,0.802142966053357
"101928408","LOC101928408","chr9","1043","1",23.6666666666667,13.6666666666667,-0.466844110364015,0.460316665055375,0.928449629891853,35.3333333333333,17.3333333333333,-1.24289416165672,0.0368845701317319,0.24708627406611
"101928409","LOC101928409","chr4","892","1",0,0,0,1,1,0,0,0,1,1
"NA.613",NA,NA,NA,NA,0,0.666666666666667,2.86209306591256,0.583553175161097,1,10.3333333333333,7.33333333333333,-0.365484041073516,0.772773424696892,1
"101928414","LOC101928414","chr15","713","2",0.333333333333333,1,1.50697600126439,0.717127483883937,1,0,0.333333333333333,1.79126887384458,1,1
"101928415","LOC101928415","chrX","784.666666666667","3",0.666666666666667,0,-2.52697920202331,0.529095561011751,0.995484195295411,0,0,0,1,1
"101928419","LOC101928419","chr5","959","1",0,0.333333333333333,2.03368472292511,0.999999999999999,1,0.333333333333333,2.66666666666667,2.44416589511351,0.136561265938994,0.525177024404125
"101928421","LOC101928421","chr7","570","1",3.33333333333333,1.66666666666667,-0.620650886990764,0.68905100562216,1,8,1,-2.92359803749497,0.00578159396349183,0.0770650402423148
"101928422","LOC101928422","chr7","767","1",0.333333333333333,2.66666666666667,3.00077151068486,0.09595038632845,0.352201481172821,1,2.33333333333333,1.13509749752417,0.376358594509948,0.905883081046549
"101928423","LOC101928423","chr7","665","1",0,0,0,1,1,0,0,0,1,1
"101928424","LOC101928424","chr11","761.333333333333","3",1,4,2.187981068841,0.0768634757921973,0.302514258182989,0,0.666666666666667,2.45518448401475,0.579782735505994,1
"101928429","LOC101928429","chr6","770","1",28.3333333333333,11,-1.00134210028817,0.0683556839377056,0.2801150689555,6.66666666666667,4.33333333333333,-0.711004553702596,0.482132474904111,1
"NA.614",NA,NA,NA,NA,2.66666666666667,2.66666666666667,0.390509677003188,0.880371415486225,1,7.66666666666667,2.33333333333333,-1.75242450855693,0.148399944259321,0.551159192914605
"101928433","LOC101928433","chr6","3052","1",49,21,-0.859093292492487,0.0736816772493329,0.29457481411209,99.3333333333333,49.3333333333333,-1.10297673605374,0.0166174423028419,0.150084085367096
"NA.615",NA,NA,NA,NA,0.333333333333333,0.666666666666667,1.1026795999954,1,1,0.333333333333333,0.333333333333333,-0.179160854803216,1,1
"101928437","LOC101928437","chrX","3673","1",0.666666666666667,0,-2.5031974116913,0.593621326883703,1,0,0,0,1,1
"101928443","LOC101928443","chr11","1755","1",0,0.333333333333333,1.98307840880021,1,1,0,0,0,1,1
"101928445","LOC101928445","chr5","1608.5","2",18.6666666666667,19.6666666666667,0.444673947451016,0.40027773059434,0.853906255971352,89.6666666666667,4.33333333333333,-4.55177582209807,1.75327089313612e-10,1.02814996854544e-07
"101928447","LOC101928447","chr17","332","1",0,0,0,1,1,0,0,0,1,1
"101928448","LOC101928448","chr5","938","1",0.333333333333333,0,-1.7472362213838,0.999999999999998,1,0,0.333333333333333,1.88784966899518,0.999999999999998,1
"101928451","LOC101928451","chr7","1746.11764705882","17",436,447.666666666667,0.390416661920315,0.212011204821001,0.583988386718867,530.333333333333,325.333333333333,-0.87051002212237,0.0148107621178617,0.139432061491455
"NA.616",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1
"NA.617",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,1
"NA.618",NA,NA,NA,NA,0.333333333333333,0,-1.74722667235828,1,1,0,0,0,1,1
"101928462","LOC101928462","chr14","755","2",0.333333333333333,1.33333333333333,1.90371529993159,0.470033454955218,0.937303461426979,0.333333333333333,0.333333333333333,0.00164089528145871,1,1
