ID	Symbol	chromosome	Length
268451	Rab11fip4	11	3145
268465	Eme1	11	2228
268469	Zfp652	11	2665
268470	Ube2z	11	3974
268480	Rapgefl1	11	4163
268481	Krt222	11	2735
268482	Krt12	11	1854
268490	Lsm12	11	1224
268491	Gm1564	11	4577
268498	E030025P04Rik	11	1078
268510	Mgat5b	11	4254
268512	Slc26a11	11	2692
268515	Bahcc1	11	10727
268527	Greb1	12	8260
268534	Sntg2	12	2337
268564	Zbtb1	12	3987
268566	Gphn	12	3399
268567	Tmem229b	12	3961
268591	Serpina5	12	2162
268595	D430019H16Rik	12	5786
268656	Sptlc1	13	2570
268663	Cdhr2	13	4127
268670	Zfp759	13	3482
268686	S100z	13	300
268697	Ccnb1	13	2316
268706	Slc38a9	13	8913
268709	Fam107a	14	3144
268721	Zswim8	14	6073
268739	Arhgef40	14	5643
268741	Tox4	14	4458
268747	Lrrc16b	14	4598
268749	Rnf31	14	3381
268752	Wdfy2	14	2011
268755	A930011O12Rik	14	4039
268756	Gulo	14	2265
268759	9930012K11Rik	14	1986
268780	Egflam	15	4893
268782	Agxt2	15	1825
268783	Mtmr12	15	4518
268807	Klhl38	15	2212
268816	Mroh5	15	2242
268822	Adck5	15	2034
268857	Nlrc3	16	4080
268859	Rbfox1	16	5481
268860	Abat	16	4635
268878	Atp13a5	16	4535
268880	Xxylt1	16	3111
268882	Fbxo45	16	4046
268885	Stfa2l1	16	414
268890	Lsamp	16	2467
268902	Robo2	16	8047
268903	Nrip1	16	4529
268905	Krtap13-1	16	750
268930	Pkmyt1	17	2039
268932	Caskin1	17	6174
268933	Wdr24	17	3099
268934	Grm4	17	4381
268935	Scube3	17	2982
268936	Brpf3	17	5973
268949	Dpcr1	17	2608
268958	Capn11	17	2575
268970	Arhgap28	17	5315
268973	Nlrc4	17	3838
268977	Ltbp1	17	8137
268980	Strn	17	3942
268996	Ss18	18	3092
269003	Sap130	18	4015
269016	Sh3rf2	18	4784
269019	Stk32a	18	3765
269023	Zfp608	18	6112
269033	4930503L19Rik	18	2291
269037	Ctif	18	6176
269053	Gpr152	19	3924
269060	Dagla	19	5634
269061	Cpsf7	19	3604
269063	Ms4a5	19	945
269109	Dpp10	1	4630
269113	Nup54	5	2332
269116	Nfasc	1	10379
269120	Optc	1	2073
269132	Colgalt2	1	4056
269152	Kif26b	1	7406
269180	Inpp4a	1	7000
269181	Mgat4a	1	7251
269198	Nbeal1	1	12108
269209	Stk36	1	5234
269224	Pask	1	5119
269233	Fam171a1	2	4146
269252	Gtf3c4	2	7126
269254	Setx	2	10970
269261	Rpl12	2	638
269275	Acvr1c	2	9049
269295	Rtn4rl2	2	1263
269328	Muc15	2	3277
269336	Ccdc32	2	1870
269338	Vps39	2	4450
269344	Ell3	2	1674
269346	Slc28a2	2	3904
269356	Slc4a11	2	3201
269378	Ahcy	2	2541
269389	Tox2	2	1675
269397	Ss18l1	2	4369
269400	Rtel1	2	4439
269401	Znf512b	2	5372
269423	3110057O12Rik	3	2492
269424	Jade1	3	5952
269437	Plch1	3	6276
269470	Wdr3	3	3428
269473	Lrig2	3	7112
269513	Nkain3	4	6733
269514	Fbxl4	4	3798
269523	Vcp	4	3315
269529	Fbxo10	4	4634
269536	Tex10	4	3203
269582	Clspn	4	4982
269585	Zscan20	4	5372
269587	Epb4.1	4	6909
269589	Sytl1	4	1925
269593	Luzp1	4	7529
269604	Gpr157	4	4762
269608	Plekhg5	4	4016
269610	Chd5	4	9486
269614	Pank4	4	2565
269615	Plch2	4	5584
269623	Rbm48	5	2330
269629	Lhfpl3	5	2981
269630	5031425E22Rik	5	2546
269633	Wdr86	5	1786
269637	Cnpy1	5	2281
269639	Zfp512	5	3297
269642	Nat8l	5	6529
269643	Ppp2r2c	5	4031
269682	Golga3	5	4817
269683	E130006D01Rik	5	931
269693	Ccdc60	5	2582
269695	Rnft2	5	4481
269700	Gm15800	5	15482
269702	Mphosph9	5	7837
269704	Zfp664	5	4078
269713	Clip2	5	4998
269717	Orai2	5	3849
269774	Aak1	6	19345
269784	Cntn4	6	6017
269788	Lhfpl4	6	4765
269799	Clec4a1	6	1558
269800	Zfp384	6	3553
269823	Pon3	6	1784
269831	Tspan12	6	2490
269854	Nat14	7	1612
269855	Ssc5d	7	4260
269862	Olfr1349	7	954
269870	Zfp446	7	4914
269878	Megf8	7	10040
269881	Map3k10	7	3692
269902	Vmn2r57	7	2592
269941	Chsy1	7	4176
269951	Idh2	7	1702
269952	Gdpgp1	7	3520
269954	Ttll13	7	3010
269955	Rccd1	7	2340
269959	Adamtsl3	7	7285
269966	Nup98	7	8200
269994	Gsg1l	7	3924
269997	Zfp747	7	2684
269999	Orai3	7	1996
270004	Foxi2	7	2591
270028	Fam155a	8	3142
270035	Letm2	8	2100
270049	Galntl6	8	5089
270058	Map1s	8	3274
270066	Slc35e1	8	7029
270076	Gcdh	8	2177
270084	Lpcat2	8	2800
270086	Ogfod1	8	5311
270091	Lrrc36	8	2498
270096	Mon1b	8	5170
270097	Vat1l	8	3655
270106	Rpl13	8	778
270109	Pcnxl2	8	7236
270110	Irf2bp2	8	4530
270118	Maml2	9	6139
270120	Fat3	9	18468
270150	Ccdc153	9	1086
270151	Nlrx1	9	3980
270152	Amica1	9	2458
270156	AU019823	9	3343
270160	Rab39	9	2971
270162	Elmod1	9	2605
270163	Myo9a	9	11974
270166	Clpx	9	2886
270190	Ephb1	9	4667
270192	Rab6b	9	4734
270198	Pfkfb4	9	3361
270201	Klhl18	9	4530
270210	Zfp651	9	6353
270328	Gsdmc3	15	2142
270599	Gm648	X	1040
270624	Spin4	X	4176
270627	Taf1	X	8137
270669	Mbtps2	X	4799
270672	Map3k15	X	4348
270685	Mthfd1l	10	4332
270711	Fam26d	10	3714
270757	Bpifc	10	2328
270802	BC048403	10	3117
270893	Tmem132e	11	4105
270906	Prr11	11	3827
271005	Klhdc1	12	1949
271036	Catsperb	12	3716
271047	Serpina3b	12	2070
271127	Adamts16	13	4974
271144	Ankdd1b	13	3315
271209	Rp1l1	14	6759
271221	5031414D18Rik	14	2651
271278	BC024139	15	2639
271305	Phf21b	15	3727
271375	Cd200r2	16	1750
271377	Zbtb11	16	4998
271424	Ip6k3	17	2305
271457	Rab5a	17	2364
271508	4933408B17Rik	18	2362
271564	Vps13a	19	11164
271639	Adcy10	1	5209
271697	Cdk15	1	1477
271711	Tmem169	1	2815
271786	Galnt13	2	6966
271813	Agbl2	2	3462
271842	Rpusd2	2	5134
271844	Pla2g4f	2	3125
271849	Shc4	2	4820
271887	Rbbp8nl	2	2319
271944	C2cd4d	3	1316
271970	Arsj	3	3690
271981	Tbck	3	4108
272009	Srsf12	4	2939
272027	Tstd2	4	3726
272031	E130309F12Rik	4	3762
272158	Poln	5	3043
272322	Arntl2	6	2623
272347	Zfp398	6	3478
272350	Gm5065	7	1436
272359	Irf2bp1	7	2699
272381	Lrrc4b	7	2719
272382	Spib	7	2786
272396	Tarsl2	7	3194
272411	B3gnt6	7	2367
272428	Acsm5	7	2491
272465	Tmem255b	8	1223
272538	Tango6	8	4409
272551	Gins2	8	1038
272589	Tbcel	9	4967
272636	Esyt3	9	4491
272643	Prss43	9	1992
272667	Smok4a	17	2318
272790	Magee2	X	2316
276742	Taar7e	10	1077
276770	Eif5a	11	2017
276829	Smtnl2	11	2624
276846	Pigs	11	2488
276852	D11Wsu47e	11	2196
276865	Olfr1371	11	936
276891	Timd4	11	2175
276905	Armc7	11	2249
276919	Gemin4	11	3448
276920	Ccdc42	11	1353
276950	Slfn8	11	4011
276952	Rasl10b	11	3481
277010	Marveld1	19	3077
277154	Nynrin	14	7413
277203	Tm4sf19	16	1257
277250	Kdm3b	18	7112
277328	Trpa1	1	4263
277333	Gm5069	1	3581
277343	Wfdc8	2	3580
277345	Wfdc16	2	1121
277353	Tcfl5	2	2207
277360	Prex1	2	6530
277396	Klhl23	2	4617
277414	Trp53i11	2	2662
277432	Vstm2l	2	1363
277463	Gpr107	2	3926
277468	Slc39a12	2	2676
277496	Lkaaear1	2	716
277562	Olfr1286	2	918
277666	Gm13078	4	2110
277668	Gm13088	4	1819
277692	Rps19-ps3	4	426
277743	Fam131c	4	1460
277744	Gm694	4	905
277753	Cyp4a12a	4	2422
277773	BC049635	4	1656
277854	Depdc5	5	8446
277898	Slc15a5	6	2461
277935	Olfr519	7	945
277939	C2cd3	7	7812
277973	Slc9a5	8	5222
277978	Exoc3l	8	2497
278087	Gm5071	X	1035
278097	Armcx6	X	2034
278167	Gm5072	X	2070
278174	Ssxb3	X	604
278180	Vsig4	X	1432
278203	Spaca5	X	554
278240	Spin2c	X	1306
278279	Tmtc2	10	5672
278304	Zfp385c	11	4090
278507	Wfikkn2	11	3392
278672	Duxbl1	14	4010
278676	AY358078	14	1461
278679	Apol7b	15	2227
278725	E130310I04Rik	16	3755
278795	Lrrc10b	19	2077
279028	Adamts13	2	5026
279029	Gm711	2	2169
279185	Gm13083	4	2464
279499	Kctd19	8	3028
279561	Wnk3	X	10400
279572	Tlr13	X	4014
279610	E530001F21Rik	X	1128
279618	Gm715	X	1209
279653	Pcdh19	X	10294
279706	Nup62cl	X	1128
279766	Rhbdd3	11	2073
280287	Kiss1	1	496
280408	Rilp	11	1487
280411	Lix1l	3	2509
280621	BC089491	7	1215
280635	Emilin3	2	3558
280645	B3gat2	1	4355
280662	Afm	5	2022
280667	Adam1b	5	2884
280668	Adam1a	5	3092
282619	Sbsn	7	2286
282663	Serpinb1b	13	1718
286940	Flnb	14	9099
286942	Kif19a	11	3433
317652	Klk15	7	765
317653	Klk14	7	1270
317677	C1s2	6	2662
317717	Sec22a	16	3992
317750	Slc24a5	2	1951
317755	Zar1	5	1259
317757	Gimap5	6	1943
317758	Gimap9	6	1383
319146	Ifnz	4	1462
319148	Hist1h3c	13	480
319149	Hist1h3d	13	504
319150	Hist1h3b	13	461
319151	Hist1h3e	13	470
319152	Hist1h3h	13	488
319153	Hist1h3i	13	483
319154	Hist2h3b	3	502
319155	Hist1h4c	13	375
319156	Hist1h4d	13	368
319157	Hist1h4f	13	358
319158	Hist1h4i	13	403
319159	Hist1h4j	13	312
319160	Hist1h4k	13	409
319161	Hist1h4n	13	366
319162	Hist3h2a	11	508
319163	Hist1h2aa	13	452
319164	Hist1h2ac	13	487
319165	Hist1h2ad	13	535
319166	Hist1h2ae	13	558
319167	Hist1h2ag	13	472
319168	Hist1h2ah	13	522
319169	Hist1h2ak	13	536
319170	Hist1h2an	13	447
319171	Hist1h2ap	13	452
319172	Hist1h2ab	13	505
319173	Hist1h2af	13	468
319176	Hist2h2ac	3	468
319177	Hist1h2ba	13	432
319178	Hist1h2bb	13	490
319179	Hist1h2be	13	2510
319180	Hist1h2bf	13	431
319181	Hist1h2bg	13	464
319182	Hist1h2bh	13	522
319183	Hist1h2bj	13	429
319184	Hist1h2bk	13	500
319185	Hist1h2bl	13	431
319186	Hist1h2bm	13	483
319187	Hist1h2bn	13	431
319188	Hist1h2bp	13	646
319189	Hist2h2bb	3	493
319190	Hist2h2be	3	2618
319191	Hist1h2ai	13	448
319192	Hist2h2aa2	3	596
319195	Rpl17	18	775
319196	Ankef1	2	2723
319197	Gpr4	7	2884
319200	Gpr82	X	2497
319207	Pgbd1	13	3580
319210	Vmn2r-ps11	3	2261
319211	Nol4	18	5417
319215	4932413F04Rik	9	2765
319216	4932441J04Rik	5	726
319217	Vmn2r7	3	2484
319224	6330410L21Rik	3	3869
319229	Sctr	1	1922
319236	Trim12c	7	3736
319239	Npsr1	9	3791
319247	9530080O11Rik	4	1729
319251	9630001P10Rik	5	2811
319259	Bricd5	17	997
319262	Fchsd1	18	4227
319263	Pcmtd1	1	5232
319266	A130010J15Rik	1	3834
319272	A130077B15Rik	10	2547
319277	A230046K03Rik	10	5858
319278	A230050P20Rik	9	1683
319293	A530099J19Rik	13	2773
319314	A930001C03Rik	19	1193
319317	Snhg11	2	5864
319322	Sf3b2	19	3233
319336	C130036L24Rik	1	1266
319352	Pianp	6	2339
319370	Ubald2	11	1482
319371	D030028A08Rik	11	2820
319387	Lphn3	5	5812
319405	D430036J16Rik	9	1855
319415	Hs3st5	10	3095
319430	C5ar2	7	3561
319433	Serpine3	14	1402
319446	Dpep2	8	1766
319448	Fndc3a	14	6136
319454	Rptoros	11	1290
319455	Pld5	1	3894
319468	Ppm1h	10	7516
319469	A230056J06Rik	13	3154
319472	9330158H04Rik	6	3103
319475	Zfp672	11	3643
319476	Lrtm1	14	7318
319477	6030419C18Rik	9	2139
319478	Cxxc4	3	5618
319480	Itga11	9	4937
319481	Wdr59	8	5222
319482	9530053A07Rik	7	7922
319487	A230028O05Rik	16	2793
319493	A430078G23Rik	8	2967
319504	Nrcam	12	7581
319508	Syt15	14	4184
319513	Pced1a	2	3654
319518	Pdpr	8	2904
319520	Dusp4	8	2427
319530	Zfp750	11	3243
319535	Zfp182	X	5944
319545	D430020J02Rik	12	2892
319552	B230216G23Rik	6	1536
319554	Idi1	13	2867
319555	Nwd1	8	7724
319556	A330041J22Rik	9	1843
319562	9630028B13Rik	1	3406
319565	Syne2	12	21718
319572	C730027H18Rik	10	2300
319574	Gm20735	8	627
319579	Defb20	2	690
319581	Xkr5	8	4015
319582	6430573F11Rik	8	1825
319583	Lig4	8	4081
319586	Celf5	10	4390
319587	4930539J05Rik	3	499
319594	Hif1an	19	6190
319596	D830032E09Rik	1	2219
319601	Zfp653	9	2108
319604	Fam168a	7	6583
319613	Sybu	15	4148
319615	Zfp944	17	2784
319616	5930412G12Rik	5	2405
319618	Dcp1b	6	3311
319622	Itpripl2	7	6864
319625	Galm	17	2245
319626	9530059O14Rik	9	3978
319634	Efcab5	11	4654
319636	Fsd1l	4	9193
319638	Nt5dc1	10	2716
319642	Rab9b	X	3761
319646	D630013N20Rik	10	2082
319651	Usp37	1	7196
319653	Slc25a40	5	2838
319655	Podxl2	6	2000
319660	Agmo	12	2155
319670	Eml5	12	10136
319673	9330159M07Rik	9	2818
319675	5830418K08Rik	9	7371
319682	D830026I12Rik	6	1649
319684	5031425F14Rik	2	1636
319695	Ankar	1	4573
319701	Fbxo48	11	2117
319707	C430002N11Rik	9	1714
319710	Frmd6	12	4662
319711	E230029C05Rik	7	916
319713	Ablim3	18	4562
319719	Simc1	13	4793
319722	E330033B04Rik	15	6712
319727	A330035P11Rik	14	2711
319734	Cacna2d4	6	5803
319740	Zfyve27	19	5613
319742	Mpzl3	9	1035
319748	Zfp865	7	3958
319750	A230009B12Rik	17	3032
319752	B230209E15Rik	7	2058
319757	Smo	6	3977
319758	Rfx7	9	8000
319760	D130020L05Rik	12	3100
319764	A730046J19Rik	X	4707
319765	Igf2bp2	16	3899
319767	Atp10b	11	6909
319772	C130050O18Rik	5	2006
319776	Tmem72	6	3335
319781	9530051G07Rik	X	4414
319783	A730056A06Rik	7	2973
319786	B930059L03Rik	12	1306
319798	A730090N16Rik	3	1383
319800	Slc22a30	19	1997
319801	9630033F20Rik	6	3653
319803	A430090L17Rik	13	3687
319804	Glt1d1	5	1559
319807	Nwd2	5	8536
319812	9430018G01Rik	6	4095
319817	Rc3h2	2	8965
319818	A930011G23Rik	5	3354
319819	4932435O22Rik	11	3402
319822	Smyd4	11	3517
319830	1500004A13Rik	3	3629
319832	Tmem229a	6	4985
319845	Bbs9	9	3438
319848	Slc17a4	13	2483
319849	Plxna4os1	6	1909
319854	A930006I01Rik	2	2229
319859	E030011O05Rik	9	763
319865	E130114P18Rik	4	1231
319871	4732490B19Rik	11	2446
319875	Tmprss11bnl	5	2216
319876	Cobll1	2	5045
319880	Tmcc3	10	5889
319885	Zcchc7	4	2523
319887	E030030I06Rik	10	2292
319888	Oacyl	18	3431
319893	A230057D06Rik	7	2004
319894	E330017L17Rik	4	830
319899	Dock6	9	6560
319901	Dsel	1	5763
319903	9630013A20Rik	14	2056
319909	Ism1	2	2965
319922	Vwc2	11	3578
319924	Apba1	19	6632
319929	A630076J17Rik	3	666
319930	Ceacam19	7	3361
319931	A330032B11Rik	19	1919
319934	Sbf2	7	7163
319939	Tns3	11	7483
319940	Sorbs2os	8	2474
319942	A530016L24Rik	12	2636
319944	Taf2	15	5033
319945	Flad1	3	2188
319951	A230001M10Rik	3	1864
319953	Ttll1	15	2074
319955	Ercc6	14	8422
319960	4930513N10Rik	8	2803
319965	Cc2d1b	4	3286
319970	B230323A14Rik	9	1635
319973	A630077J23Rik	4	957
319974	Auts2	5	6059
319981	C530044C16Rik	6	1239
319982	5930430L01Rik	5	3986
319983	9330111N05Rik	13	1407
319984	Jph4	14	4489
319991	Kif6	17	3528
319996	Casc4	2	4354
319997	A630001G21Rik	1	1936
319998	Tmem198	1	2185
320007	Sidt1	16	4265
320011	Uggt1	1	9029
320014	B930025P03Rik	8	3085
320019	Ptgs2os	1	1098
320022	Ccdc79	8	2950
320024	Nceh1	3	4394
320026	A330076H08Rik	7	1836
320027	Fstl4	11	3117
320038	Dlx6os1	6	4247
320040	Rnf222	11	2701
320046	F730043M19Rik	12	1551
320051	Exph5	9	9601
320054	9230116N13Rik	1	2097
320064	D130017N08Rik	5	1705
320072	A830019L24Rik	3	1652
320078	Olfml2b	1	3095
320080	Zbtb39	10	5950
320082	Fbxw21	9	1486
320083	Fbxw16	9	1511
320088	C030034L19Rik	3	3135
320091	Ano4	10	4222
320092	E030003E18Rik	19	1085
320095	6430550D23Rik	2	1971
320100	Relt	7	2817
320106	Slc38a11	2	1606
320111	Prr18	17	3553
320116	Fndc9	11	2263
320118	Fbxl13	5	2630
320119	Rps6kc1	1	3995
320127	Dgki	6	4598
320129	Adrbk2	5	6600
320132	A230108P19Rik	2	2500
320135	BC049715	6	1141
320139	Ptpn7	1	3264
320145	Sp8	12	4480
320148	B430306N03Rik	17	3462
320150	Zdhhc17	10	4548
320152	4930412C18Rik	4	3969
320155	C730002L08Rik	19	2917
320158	Zmat4	8	4231
320159	Fam179a	17	3503
320162	Cep95	11	2727
320163	4930525G20Rik	13	2987
320165	Tacc1	8	7788
320172	E230016M11Rik	6	1762
320174	A830082K12Rik	13	2305
320176	D930032P07Rik	19	1314
320178	4921529L05Rik	6	1518
320181	Fndc7	3	5122
320183	Msrb3	10	3708
320184	Lrrc58	16	8592
320189	9430076C15Rik	6	3029
320191	Hook3	8	12836
320197	D830046C22Rik	5	2357
320202	Lefty2	1	2461
320203	C130071C03Rik	13	1368
320204	Mettl20	6	1690
320207	Pik3r5	11	4363
320208	Tmem91	7	876
320209	Ddx11	17	4150
320210	A230077H06Rik	7	2918
320213	Senp5	16	6334
320214	Maats1	16	2765
320225	Catsperg1	7	3566
320226	Ccdc171	4	4525
320234	Ccdc66	14	2947
320237	6330419J24Rik	X	3064
320244	Ttll5	12	4841
320247	C030023E24Rik	X	2872
320249	D130009I18Rik	14	2660
320253	March3	18	1754
320256	Dlec1	9	5263
320265	Fam19a1	6	3252
320267	Fubp3	2	3821
320271	Scai	2	10704
320272	9330162B11Rik	1	2212
320273	B230208H11Rik	10	1182
320277	Spef2	15	2995
320292	Rasgef1b	5	2996
320295	C920006O11Rik	9	1447
320297	A830009L08Rik	13	2807
320299	Iqcb1	16	2267
320301	E530011L22Rik	9	3304
320302	Glt28d2	3	2737
320311	Rnf152	1	8529
320312	A430035B10Rik	6	1936
320315	A330048O09Rik	13	667
320332	Hist4h4	6	439
320333	D830030K20Rik	14	2832
320343	Lypd6	2	3660
320351	Tmem251	12	1205
320354	Grin1os	2	2894
320355	Lipi	16	2082
320360	Ric3	7	6485
320363	D030045P18Rik	10	1892
320365	Fry	5	10730
320376	Bcorl1	X	6125
320377	9330175E14Rik	8	1538
320394	Cenpt	8	1767
320398	Lrig3	10	4050
320400	Gm16897	1	2491
320404	Itpkb	1	5101
320405	Cadps2	6	6043
320407	Klri2	6	3913
320415	Gchfr	2	629
320429	Trank1	9	10520
320435	Rinl	7	2874
320438	Alg6	4	3114
320440	9530091C08Rik	9	7977
320452	P4ha3	7	2361
320453	A730090H04Rik	11	1663
320454	Tmprss11g	5	2872
320456	B330016D10Rik	4	2152
320460	Vwc2l	1	4655
320463	F630111L10Rik	3	7333
320466	A230103J11Rik	8	2132
320469	9930014A18Rik	15	5130
320472	Ppm1e	11	6315
320473	Heatr5b	17	6437
320478	Sox2ot	3	2970
320479	C330024D21Rik	5	3739
320482	Nron	2	3653
320484	Rasal3	17	3677
320485	B230312C02Rik	2	1336
320487	Heatr5a	12	7761
320492	A830018L16Rik	1	8293
320495	Ipcef1	10	8240
320500	Tmem215	4	3226
320502	Lmod3	6	2242
320506	Lmbrd2	15	3046
320507	D930015M05Rik	2	1190
320508	Cachd1	4	4965
320522	Bhlha9	11	1207
320528	Vps13c	9	11523
320534	Tmem104	11	4566
320538	Ubn2	6	14669
320541	Slc35e2	4	6291
320549	D5Ertd577e	5	2487
320554	Tcp11l1	2	3512
320557	Fam169a	13	4590
320558	Sycp2	2	5687
320560	Dennd5b	6	9833
320563	Islr2	9	4993
320571	Atp8b5	4	4474
320581	Idi2	13	2243
320586	A630089N07Rik	16	2131
320587	Tmem88b	4	3471
320590	Svopl	6	2366
320595	Phf8	X	6891
320604	Ccdc169	3	3324
320606	3632454L22Rik	X	5236
320609	Strip2	6	5369
320614	A330033J07Rik	13	2816
320615	Dopey1	9	9124
320616	B130006D01Rik	11	3188
320624	4930474G06Rik	18	2663
320626	9230105E05Rik	10	2250
320631	Abca15	7	5335
320632	Snrnp200	2	6740
320633	Zbtb26	2	5267
320634	Ocrl	X	5182
320635	Cyb5r2	7	2772
320638	A730006G06Rik	17	1829
320640	Skint4	4	3997
320642	A630066F11Rik	10	1253
320655	Pgap3	11	2424
320661	D5Ertd579e	5	6760
320662	Casc1	6	2534
320664	Cass4	2	3711
320678	Iffo1	6	2849
320679	Samd12	15	934
320683	Zfp629	7	6116
320684	9630028H03Rik	2	2288
320685	Dctd	8	2784
320692	9430037G07Rik	9	3177
320696	Ccdc158	5	3636
320701	Fam19a4	6	2182
320705	Bend6	1	2292
320706	Soga1	2	13232
320707	Atp2b3	X	6748
320709	Tmem117	15	2781
320712	Abi3bp	16	4742
320713	Mysm1	4	7419
320714	Trappc11	8	4322
320717	Pptc7	5	4611
320718	Slc26a9	1	3640
320719	6030443J06Rik	5	4324
320720	Fastkd1	2	2856
320722	A330050F15Rik	17	2296
320727	Ipo8	6	5359
320736	Vstm4	14	2743
320737	4732416N19Rik	6	551
320742	A230072C01Rik	X	2201
320747	Lingo4	3	2943
320749	D630041G03Rik	7	3640
320752	Dpy19l2	9	3441
320769	Prdx6b	2	2889
320770	A630072M18Rik	5	5410
320772	Mdga2	12	9834
320775	B230319C09Rik	6	1689
320782	Tmem154	3	3342
320790	Chd7	4	11306
320795	Pkn1	8	3538
320799	Zhx3	2	4480
320802	Ifitm10	7	3230
320806	Gfm2	13	5359
320808	Dcaf5	12	5707
320816	Ankrd16	2	2354
320817	Atad2b	12	8102
320825	Samd5	10	2495
320827	C530008M17Rik	5	6835
320832	Sirpb1a	3	1232
320840	Negr1	3	5939
320842	C230035I16Rik	13	617
320844	Amigo3	9	2543
320845	A230056P14Rik	7	1405
320846	A530058N18Rik	2	1550
320858	L3mbtl4	17	4570
320864	Krt26	11	2600
320865	Cdh18	15	2744
320869	Spata33	8	518
320871	B230206H07Rik	7	2935
320872	Arhgap15os	2	1761
320873	Cdh10	15	3405
320878	Mical2	7	7370
320879	B230217O12Rik	19	1954
320893	6430562O15Rik	13	1721
320898	A430107P09Rik	14	2237
320910	Itgb8	12	3096
320916	Wscd2	5	3811
320923	Mtap7d3	X	2795
320924	Ccbe1	18	5742
320938	Tnpo3	6	3971
320939	5930403L14Rik	4	5677
320940	Atp11c	X	6047
320951	Pisd	5	2150
320965	4831440E17Rik	5	4677
320973	D330023K18Rik	2	512
320974	Lrrn4	2	3475
320975	D330050G23Rik	2	1810
320977	A330023F24Rik	1	5195
320981	Enpp6	8	3065
320982	Arl4c	1	3966
320995	Rfx6	10	3701
320997	Cyp4f39	17	2618
321000	Lrif1	3	3776
321003	Xpnpep3	15	3236
321006	Vprbp	9	5392
321007	Serac1	17	5630
321008	6330408A02Rik	7	3347
321014	4930473A02Rik	2	1409
321015	5330439B14Rik	6	1392
321017	9230116L04Rik	12	1599
321018	Serpina4-ps1	12	1353
321019	Gpr183	14	2942
321020	Fpr-rs6	17	1020
321022	Cdv3	9	4552
326618	Tpm4	8	2082
326619	Hist1h4a	13	455
326620	Hist1h4b	13	450
326622	Upf2	2	5174
326623	Tnfsf15	4	5828
327655	Ppip5k1	2	5531
327743	Wisp3	10	1418
327744	E130307A14Rik	10	1664
327747	Mettl24	10	1529
327760	Gm20611	10	1131
327762	Dna2	10	4122
327766	Tmem26	10	5052
327768	A330049N07Rik	10	1989
327799	Usp44	10	3957
327812	Gm15663	10	3204
327814	Ppfia2	10	6437
327826	Frs2	10	5684
327860	Gm11961	11	1562
327900	Ubtd2	11	3032
327942	Pigl	11	1657
327946	Gm12295	11	3189
327951	Cyb5d1	11	766
327954	Dnah2	11	13704
327956	Vmo1	11	672
327957	Scimp	11	1055
327958	Pitpnm3	11	6666
327959	Xaf1	11	2598
327963	Zfp616	11	4808
327978	Slfn5	11	5989
327987	Med13	11	11787
327992	Hsf5	11	4158
328019	Spata32	11	1112
328035	Fads6	11	1239
328059	Slc7a15	12	2993
328061	4931412M21	12	2391
328075	C630031E19Rik	12	3057
328092	Dtd2	12	2564
328099	Prps1l3	12	4006
328108	Fam179b	12	6434
328110	Prpf39	12	4068
328133	Slc39a9	12	5230
328136	Gm805	12	3160
328162	Trmt61a	12	2433
328186	Gm10336	13	3772
328190	A530046M15Rik	13	1538
328231	Gm5082	13	1730
328232	Gfod1	13	6654
328234	Rnf182	13	3456
328235	Gm5083	13	1204
328250	Gm806	13	2548
328258	Slc25a48	13	1498
328263	A530065N20Rik	13	3732
328274	Zfp459	13	3330
328287	Gm20554	13	5099
328309	Gm9776	13	2175
328314	Gm5086	13	1297
328324	5930438M14Rik	13	2439
328329	Mast4	13	10670
328354	Gm5087	14	1921
328365	Zmiz1	14	7525
328370	Rft1	14	2368
328381	Sh2d4b	14	1296
328401	Rnase9	14	1187
328417	Parp4	14	6391
328424	Kcnrg	14	1832
328440	Npm2	14	997
328451	Gm5088	14	3224
328479	Gm5089	14	2541
328489	A630020A06	15	3526
328505	Skint7	4	2325
328531	9330182O14Rik	15	2053
328561	Apol10b	15	1986
328563	Apol11b	15	2057
328572	Ep300	15	8749
328573	4930407I10Rik	15	4673
328576	Gm20556	15	1237
328577	7530416G11Rik	15	1161
328579	B230214G05Rik	15	2778
328580	Tubgcp6	15	6957
328594	D630010B17Rik	15	1071
328643	Vwa5b2	16	4721
328646	Gm16863	16	2450
328657	Gm1968	16	982
328660	Bex6	16	983
328695	Gm813	16	702
328699	Gabrr3	16	1456
328734	Pisd-ps2	17	1485
328747	Gm5091	17	1179
328759	Vmn2r95	17	2538
328778	Rab26	17	1434
328779	Hs3st6	17	1220
328780	Prss34	17	1216
328783	Mslnl	17	2628
328788	Clpsl2	17	444
328789	Lhfpl5	17	1247
328795	Ubash3a	17	2953
328801	Zfp414	17	1207
328829	9830107B12Rik	17	3730
328830	A530064D06Rik	17	1900
328833	Treml2	17	4509
328837	C330011F03Rik	17	2350
328845	Acsbg2	17	2608
328906	Gm15328	18	2977
328949	Mcc	18	8427
328953	Gm5095	18	1523
328957	9330117O12Rik	18	1840
328963	G630071F17Rik	18	3083
328967	Arhgef37	18	3234
328968	Mir143hg	18	1357
328971	Spink10	18	1135
328977	Zfp532	18	5496
329002	Zfp236	18	9473
329003	Zfp516	18	7817
329015	Atg2a	19	6340
329047	Gm815	19	618
329064	Pkd2l1	19	3321
329065	Scd4	19	3072
329078	Emx2os	19	5023
329093	Cpa6	1	1940
