id	chromosome	start	end	transcript	gene
exon_825492	chr13	59694037	59694103	rna77600	70900
exon_825493	chr13	59693385	59693566	rna77600	70900
exon_825494	chr13	59691558	59691656	rna77600	70900
exon_825495	chr13	59690449	59690944	rna77600	70900
exon_825496	chr13	59689538	59689701	rna77600	70900
exon_825497	chr13	59689178	59689441	rna77600	70900
exon_825508	chr13	59710478	59710849	rna77604	105245526
exon_825509	chr13	59710254	59710330	rna77604	105245526
exon_825510	chr13	59706687	59706891	rna77604	105245526
exon_825511	chr13	59710478	59710849	rna77605	105245526
exon_825512	chr13	59710254	59710330	rna77605	105245526
exon_825513	chr13	59706687	59707306	rna77605	105245526
exon_825514	chr13	59710478	59710849	rna77606	105245526
exon_825515	chr13	59710254	59710330	rna77606	105245526
exon_825516	chr13	59707316	59707445	rna77606	105245526
exon_825730	chr13	59823586	59823625	rna77620	102638381
exon_825731	chr13	59824886	59824969	rna77620	102638381
exon_825732	chr13	59832958	59833239	rna77620	102638381
exon_825733	chr13	59823589	59823625	rna77621	102638381
exon_825734	chr13	59824882	59824969	rna77621	102638381
exon_825735	chr13	59832958	59833239	rna77621	102638381
exon_825736	chr13	59915712	59915925	rna77622	100503743
exon_825737	chr13	59906894	59906997	rna77622	100503743
exon_825738	chr13	59902449	59902618	rna77622	100503743
exon_825739	chr13	59885642	59885740	rna77622	100503743
exon_825740	chr13	59915712	59915925	rna77623	100503743
exon_825741	chr13	59902449	59902618	rna77623	100503743
exon_825742	chr13	59900925	59901347	rna77623	100503743
exon_825743	chr13	59915712	59915925	rna77624	100503743
exon_825744	chr13	59906894	59906997	rna77624	100503743
exon_825745	chr13	59902449	59902618	rna77624	100503743
exon_825746	chr13	59900925	59901347	rna77624	100503743
exon_825765	chr13	60434547	60434983	rna77631	102638874
exon_825766	chr13	60426558	60426728	rna77631	102638874
exon_825767	chr13	60423976	60424046	rna77631	102638874
exon_825768	chr13	60422754	60423065	rna77631	102638874
exon_825769	chr13	60427068	60427418	rna77632	102638874
exon_825770	chr13	60426558	60426728	rna77632	102638874
exon_825771	chr13	60423976	60424046	rna77632	102638874
exon_825772	chr13	60422754	60423065	rna77632	102638874
exon_826400	chr13	62760582	62761999	rna77726	105245534
exon_826401	chr13	62746602	62746836	rna77726	105245534
exon_826402	chr13	62739252	62739364	rna77726	105245534
exon_826403	chr13	62739042	62739098	rna77726	105245534
exon_826404	chr13	62760582	62761994	rna77727	105245534
exon_826405	chr13	62746602	62746831	rna77727	105245534
exon_826406	chr13	62739042	62739098	rna77727	105245534
exon_826407	chr13	62760582	62761844	rna77728	105245534
exon_826408	chr13	62746602	62746836	rna77728	105245534
exon_826409	chr13	62739042	62739098	rna77728	105245534
exon_827884	chr13	66349406	66349572	rna77881	102635928
exon_827885	chr13	66363728	66363833	rna77881	102635928
exon_827886	chr13	66364121	66364187	rna77881	102635928
exon_827887	chr13	66411897	66412059	rna77881	102635928
exon_827888	chr13	66349406	66349572	rna77882	102635928
exon_827889	chr13	66363728	66363833	rna77882	102635928
exon_827890	chr13	66364121	66364187	rna77882	102635928
exon_827891	chr13	66364961	66365221	rna77882	102635928
exon_827892	chr13	66349406	66349572	rna77883	102635928
exon_827893	chr13	66363728	66363833	rna77883	102635928
exon_827894	chr13	66364961	66365221	rna77883	102635928
exon_827895	chr13	66370210	66370696	rna77884	102635795
exon_827896	chr13	66362206	66362283	rna77884	102635795
exon_827897	chr13	66356622	66356763	rna77884	102635795
exon_827898	chr13	66355121	66355166	rna77884	102635795
exon_827899	chr13	66370210	66370696	rna77885	102635795
exon_827900	chr13	66368764	66368962	rna77885	102635795
exon_827901	chr13	66370210	66370696	rna77886	102635795
exon_827902	chr13	66369209	66369381	rna77886	102635795
exon_827903	chr13	66441020	66441118	rna77887	76803
exon_827904	chr13	66433679	66433805	rna77887	76803
exon_827905	chr13	66433418	66433478	rna77887	76803
exon_827906	chr13	66418762	66418820	rna77887	76803
exon_827907	chr13	66418114	66418282	rna77887	76803
exon_827922	chr13	66695345	66695401	rna77890	105245543
exon_827923	chr13	66695689	66695755	rna77890	105245543
exon_827924	chr13	66711133	66711173	rna77890	105245543
exon_827925	chr13	66695345	66695401	rna77891	105245543
exon_827926	chr13	66695689	66695755	rna77891	105245543
exon_827927	chr13	66708324	66708697	rna77891	105245543
exon_827931	chr13	66791933	66792176	gene33068	105245578
exon_827932	chr13	66792510	66793531	gene33068	105245578
exon_827933	chr13	66794638	66794698	gene33068	105245578
exon_827934	chr13	66794899	66795025	gene33068	105245578
exon_827935	chr13	66802465	66802563	gene33068	105245578
exon_828008	chr13	67032358	67032405	rna77903	71226
exon_828009	chr13	67013382	67013454	rna77903	71226
exon_828010	chr13	67011116	67011276	rna77903	71226
exon_828011	chr13	67006390	67006536	rna77903	71226
exon_828012	chr13	67006074	67006122	rna77903	71226
exon_828013	chr13	67003139	67003269	rna77903	71226
exon_828014	chr13	66999960	67000035	rna77903	71226
exon_828015	chr13	66998550	66998688	rna77903	71226
exon_828016	chr13	66996818	66997054	rna77903	71226
exon_828021	chr13	67097793	67097976	rna77905	432769
exon_828022	chr13	67074833	67074959	rna77905	432769
exon_828023	chr13	67069398	67071528	rna77905	432769
exon_828024	chr13	67097793	67097976	rna77906	432769
exon_828025	chr13	67074833	67074959	rna77906	432769
exon_828026	chr13	67074086	67074181	rna77906	432769
exon_828027	chr13	67069398	67071528	rna77906	432769
exon_828028	chr13	67081450	67081545	rna77907	432769
exon_828029	chr13	67074833	67074916	rna77907	432769
exon_828030	chr13	67074086	67074181	rna77907	432769
exon_828031	chr13	67069398	67071528	rna77907	432769
exon_828032	chr13	67081450	67081545	rna77908	432769
exon_828033	chr13	67074833	67074959	rna77908	432769
exon_828034	chr13	67074086	67074181	rna77908	432769
exon_828035	chr13	67069398	67071528	rna77908	432769
exon_828075	chr13	67306350	67306412	rna77918	431706
exon_828076	chr13	67296305	67296431	rna77918	431706
exon_828077	chr13	67295747	67295842	rna77918	431706
exon_828078	chr13	67292450	67294280	rna77918	431706
exon_828079	chr13	67298331	67298505	rna77919	431706
exon_828080	chr13	67296305	67296431	rna77919	431706
exon_828081	chr13	67295747	67295842	rna77919	431706
exon_828082	chr13	67293094	67294280	rna77919	431706
exon_828083	chr13	67332467	67332560	rna77920	218314
exon_828084	chr13	67320828	67320954	rna77920	218314
exon_828085	chr13	67320272	67320367	rna77920	218314
exon_828086	chr13	67316298	67317977	rna77920	218314
exon_828087	chr13	67312998	67314909	rna77920	218314
exon_828088	chr13	67332467	67333704	rna77921	218314
exon_828089	chr13	67320792	67320954	rna77921	218314
exon_828090	chr13	67320272	67320367	rna77921	218314
exon_828091	chr13	67316298	67317977	rna77921	218314
exon_828092	chr13	67313071	67314909	rna77921	218314
exon_828093	chr13	67332334	67333704	rna77922	218314
exon_828094	chr13	67320828	67320954	rna77922	218314
exon_828095	chr13	67320272	67320367	rna77922	218314
exon_828096	chr13	67316298	67317977	rna77922	218314
exon_828097	chr13	67313071	67314909	rna77922	218314
exon_828741	chr13	69610967	69611463	rna78041	78925
exon_828742	chr13	69600231	69600397	rna78041	78925
exon_828743	chr13	69594916	69595017	rna78041	78925
exon_828744	chr13	69586585	69586735	rna78041	78925
exon_828745	chr13	69573449	69575196	rna78041	78925
exon_828746	chr13	69610967	69611900	rna78042	78925
exon_828747	chr13	69600231	69600397	rna78042	78925
exon_828748	chr13	69594802	69595017	rna78042	78925
exon_828749	chr13	69586652	69586735	rna78042	78925
exon_828750	chr13	69610967	69611900	rna78043	78925
exon_828751	chr13	69600231	69600397	rna78043	78925
exon_828752	chr13	69594916	69595017	rna78043	78925
exon_828753	chr13	69594502	69594741	rna78043	78925
exon_828903	chr13	70655638	70655790	rna78072	102640266
exon_828904	chr13	70655020	70655066	rna78072	102640266
exon_828905	chr13	70650586	70651564	rna78072	102640266
exon_828906	chr13	70655638	70656706	rna78073	102640266
exon_828907	chr13	70655020	70655066	rna78073	102640266
exon_828908	chr13	70653140	70654420	rna78073	102640266
exon_830297	chr13	74317107	74317326	rna78209	18570
exon_830298	chr13	74316330	74316391	rna78209	18570
exon_830299	chr13	74311668	74311712	rna78209	18570
exon_830300	chr13	74309684	74309842	rna78209	18570
exon_830301	chr13	74305541	74305650	rna78209	18570
exon_830302	chr13	74303121	74304048	rna78209	18570
exon_830303	chr13	74317107	74317575	rna78210	18570
exon_830304	chr13	74316330	74316391	rna78210	18570
exon_830305	chr13	74311668	74311712	rna78210	18570
exon_830306	chr13	74309690	74309842	rna78210	18570
exon_830307	chr13	74305541	74305650	rna78210	18570
exon_830308	chr13	74303515	74304048	rna78210	18570
exon_830325	chr13	74350317	74350408	rna78212	67433
exon_830326	chr13	74352856	74352986	rna78212	67433
exon_830327	chr13	74356456	74356817	rna78212	67433
exon_830328	chr13	74360605	74365783	rna78212	67433
exon_830329	chr13	74350317	74350408	rna78213	67433
exon_830330	chr13	74352856	74352986	rna78213	67433
exon_830331	chr13	74356456	74359668	rna78213	67433
exon_830332	chr13	74350317	74350408	rna78214	67433
exon_830333	chr13	74352862	74352986	rna78214	67433
exon_830334	chr13	74356456	74359668	rna78214	67433
exon_830358	chr13	74416010	74416668	rna78222	105245561
exon_830359	chr13	74414935	74415496	rna78222	105245561
exon_830360	chr13	74413953	74414060	rna78222	105245561
exon_830361	chr13	74408984	74409086	rna78222	105245561
exon_830362	chr13	74416010	74416668	rna78223	105245561
exon_830363	chr13	74414935	74415496	rna78223	105245561
exon_830364	chr13	74413953	74414060	rna78223	105245561
exon_830365	chr13	74412784	74413862	rna78223	105245561
exon_831011	chr13	76018658	76018712	rna78274	218341
exon_831012	chr13	76008111	76008286	rna78274	218341
exon_831013	chr13	76007983	76008017	rna78274	218341
exon_831014	chr13	76001535	76003088	rna78274	218341
exon_831015	chr13	76018015	76018606	rna78275	218341
exon_831016	chr13	76008111	76008286	rna78275	218341
exon_831017	chr13	76007983	76008017	rna78275	218341
exon_831018	chr13	76001535	76003088	rna78275	218341
exon_831019	chr13	76017521	76018562	rna78276	218341
exon_831020	chr13	76008111	76008286	rna78276	218341
exon_831021	chr13	76007983	76008017	rna78276	218341
exon_831022	chr13	76001535	76003088	rna78276	218341
exon_832770	chr13	83120474	83120537	rna78382	102635831
exon_832771	chr13	83078630	83078888	rna78382	102635831
exon_832772	chr13	83071680	83071973	rna78382	102635831
exon_832773	chr13	83096246	83096331	rna78383	102635831
exon_832774	chr13	83078630	83078888	rna78383	102635831
exon_832775	chr13	83071680	83071973	rna78383	102635831
exon_832776	chr13	83120474	83120537	rna78384	102635831
exon_832777	chr13	83078630	83078888	rna78384	102635831
exon_832778	chr13	83076626	83077051	rna78384	102635831
exon_833431	chr13	90217118	90217142	rna78470	544960
exon_833432	chr13	90216357	90216514	rna78470	544960
exon_833433	chr13	90212014	90212191	rna78470	544960
exon_833434	chr13	90184126	90184198	rna78470	544960
exon_833435	chr13	90182754	90182837	rna78470	544960
exon_833436	chr13	90179217	90181521	rna78470	544960
exon_833971	chr13	92425641	92426201	rna78520	218440
exon_833972	chr13	92427076	92427220	rna78520	218440
exon_833973	chr13	92428770	92428852	rna78520	218440
exon_833974	chr13	92432788	92432846	rna78520	218440
exon_833975	chr13	92433291	92433436	rna78520	218440
exon_833976	chr13	92438239	92441658	rna78520	218440
exon_833977	chr13	92425969	92426201	rna78521	218440
exon_833978	chr13	92427076	92427220	rna78521	218440
exon_833979	chr13	92428770	92428852	rna78521	218440
exon_833980	chr13	92432788	92432846	rna78521	218440
exon_833981	chr13	92438239	92441658	rna78521	218440
exon_834060	chr13	92611138	92611287	rna78530	218442
exon_834061	chr13	92661018	92661185	rna78530	218442
exon_834062	chr13	92682755	92682936	rna78530	218442
exon_834063	chr13	92683356	92683438	rna78530	218442
exon_834064	chr13	92685145	92685238	rna78530	218442
exon_834065	chr13	92688619	92688830	rna78530	218442
exon_834066	chr13	92690944	92691039	rna78530	218442
exon_834067	chr13	92693472	92693598	rna78530	218442
exon_834068	chr13	92701677	92701743	rna78530	218442
exon_834069	chr13	92705511	92705550	rna78530	218442
exon_834070	chr13	92706140	92706284	rna78530	218442
exon_834071	chr13	92707993	92711947	rna78530	218442
exon_834577	chr13	94702452	94703152	rna78602	102634869
exon_834578	chr13	94700915	94701053	rna78602	102634869
exon_834579	chr13	94699229	94699268	rna78602	102634869
exon_834580	chr13	94696621	94696712	rna78602	102634869
exon_834581	chr13	94702452	94703152	rna78603	102634869
exon_834582	chr13	94702018	94702152	rna78603	102634869
exon_834583	chr13	94700915	94701053	rna78603	102634869
exon_834584	chr13	94699229	94699268	rna78603	102634869
exon_834585	chr13	94696621	94696712	rna78603	102634869
exon_835008	chr13	95479369	95479379	rna78638	268686
exon_835009	chr13	95479025	95479093	rna78638	268686
exon_835010	chr13	95478515	95478714	rna78638	268686
exon_835011	chr13	95477266	95477459	rna78638	268686
exon_835012	chr13	95478515	95478655	rna78639	268686
exon_835013	chr13	95477301	95477459	rna78639	268686
exon_835128	chr13	96132448	96132577	rna78653	75209
exon_835129	chr13	96088220	96088900	rna78653	75209
exon_835130	chr13	96048407	96048587	rna78653	75209
exon_835131	chr13	96030483	96030634	rna78653	75209
exon_835132	chr13	95989696	95989829	rna78653	75209
exon_835133	chr13	95989091	95989180	rna78653	75209
exon_835134	chr13	95986716	95986826	rna78653	75209
exon_835135	chr13	95985930	95986018	rna78653	75209
exon_835136	chr13	95981838	95982002	rna78653	75209
exon_835137	chr13	95978041	95978174	rna78653	75209
exon_835138	chr13	95976600	95976803	rna78653	75209
exon_835139	chr13	95975988	95976147	rna78653	75209
exon_835140	chr13	95959443	95961463	rna78653	75209
exon_835638	chr13	97137755	97137926	rna78705	59050
exon_835639	chr13	97135521	97135708	rna78705	59050
exon_835640	chr13	97135294	97135444	rna78705	59050
exon_835641	chr13	97133539	97133718	rna78705	59050
exon_835642	chr13	97131843	97132035	rna78705	59050
exon_835643	chr13	97129427	97131228	rna78705	59050
exon_835827	chr13	97198026	97198357	rna78715	15212
exon_835828	chr13	97194122	97194267	rna78715	15212
exon_835829	chr13	97191213	97191278	rna78715	15212
exon_835830	chr13	97189306	97189352	rna78715	15212
exon_835831	chr13	97188962	97189072	rna78715	15212
exon_835832	chr13	97185568	97185669	rna78715	15212
exon_835833	chr13	97183677	97183806	rna78715	15212
exon_835834	chr13	97181833	97182013	rna78715	15212
exon_835835	chr13	97181082	97181168	rna78715	15212
exon_835836	chr13	97179344	97179416	rna78715	15212
exon_835837	chr13	97177880	97178054	rna78715	15212
exon_835838	chr13	97177056	97177146	rna78715	15212
exon_835839	chr13	97176797	97176901	rna78715	15212
exon_835840	chr13	97176331	97176589	rna78715	15212
exon_835850	chr13	97434970	97435092	rna78719	100039691
exon_835851	chr13	97494405	97497664	rna78719	100039691
exon_835853	chr13	97482701	97482777	rna78720	100039691
exon_835854	chr13	97482949	97483032	rna78720	100039691
exon_835855	chr13	97494405	97497664	rna78720	100039691
exon_835856	chr13	97482701	97482777	rna78721	100039691
exon_835857	chr13	97494405	97497664	rna78721	100039691
exon_836158	chr13	98170451	98171594	rna78750	102637733
exon_836159	chr13	98176152	98176227	rna78750	102637733
exon_836160	chr13	98177287	98178479	rna78750	102637733
exon_836161	chr13	98170451	98171594	rna78751	102637733
exon_836162	chr13	98176152	98176227	rna78751	102637733
exon_836163	chr13	98177287	98177506	rna78751	102637733
exon_836164	chr13	98177666	98178479	rna78751	102637733
exon_836536	chr13	98994242	98994273	rna78795	102638802
exon_836537	chr13	98996440	98996499	rna78795	102638802
exon_836538	chr13	98996582	98996846	rna78795	102638802
exon_836539	chr13	99000104	99000157	rna78795	102638802
exon_836540	chr13	99000888	99001471	rna78795	102638802
exon_836541	chr13	98994242	98994273	rna78796	102638802
exon_836542	chr13	98996440	98996499	rna78796	102638802
exon_836543	chr13	98996582	98997484	rna78796	102638802
exon_836544	chr13	98994244	98994273	rna78797	102638802
exon_836545	chr13	98996582	98997484	rna78797	102638802
exon_836614	chr13	99354717	99355544	rna78811	105245607
exon_836615	chr13	99355602	99355977	rna78811	105245607
exon_836616	chr13	99358950	99362064	rna78811	105245607
exon_836617	chr13	99354717	99355033	rna78812	105245607
exon_836618	chr13	99355885	99355977	rna78812	105245607
exon_836619	chr13	99358950	99362064	rna78812	105245607
exon_837350	chr13	100730774	100730942	rna78871	12572
exon_837351	chr13	100730458	100730517	rna78871	12572
exon_837352	chr13	100722680	100722713	rna78871	12572
exon_837353	chr13	100720586	100720653	rna78871	12572
exon_837354	chr13	100719302	100719370	rna78871	12572
exon_837355	chr13	100717572	100717682	rna78871	12572
exon_837356	chr13	100716501	100716619	rna78871	12572
exon_837357	chr13	100711497	100711596	rna78871	12572
exon_837358	chr13	100710074	100710160	rna78871	12572
exon_837359	chr13	100706367	100706516	rna78871	12572
exon_837360	chr13	100704391	100704538	rna78871	12572
exon_837361	chr13	100697024	100703506	rna78871	12572
exon_837471	chr13	100997184	100997393	rna78885	105245612
exon_837472	chr13	101030620	101030677	rna78885	105245612
exon_837473	chr13	101070843	101070948	rna78885	105245612
