"","symbol","chromosome","length","num_transcript"
"285343","TCAIM","chr3",3106.71428571429,7
"285346","ZNF852","chr3",1972,1
"285349","ZNF660","chr3",4637,3
"285352","KIF9-AS1","chr3",2540,1
"285359","PDCL3P4","chr3",983,1
"285362","SUMF1","chr3",2088.75,4
"285367","RPUSD3","chr3",1204.5,2
"285368","PRRT3","chr3",3546,3
"285370","LINC00606","chr3",2869,1
"285381","DPH3","chr3",4027.5,2
"285382","C3orf70","chr3",5901,1
"285386","TPRG1","chr3",2818.7,10
"285389","LOC285389","chr3",1024.4,5
"285407","ALG1L9P","chr11",1694.33333333333,3
"285429","DCAF4L1","chr4",4772,1
"285440","CYP4V2","chr4",4533,3
"285441","F11-AS1","chr4",1235,1
"285456","RPL34-AS1","chr4",3773,1
"285463","CTBP1-AS","chr4",3886,1
"285464","CRIPAK","chr4",4443,1
"285489","DOK7","chr4",2367.6,5
"285492","LINC00955","chr4",2483,1
"285498","RNF212","chr4",1502.88888888889,9
"285512","FAM13A-AS1","chr4",3210,1
"285513","GPRIN3","chr4",8298.66666666667,3
"285521","COX18","chr4",2752,3
"285525","YIPF7","chr4",1199.5,2
"285527","FRYL","chr4",11085.1666666667,12
"285533","RNF175","chr4",1228.2,5
"285540","SEPSECS-AS1","chr4",1121,1
"285548","LINC01096","chr4",1749,1
"285550","FAM200B","chr4",4385,1
"285555","STPG2","chr4",3035.5,2
"285556","LOC285556","chr4",10269.6666666667,3
"285588","EFCAB9","chr5",704,1
"285590","SH3PXD2B","chr5",4668,2
"285593","LOC285593","chr5",1609.5,2
"285596","FAM153A","chr5",1525.75,16
"285598","ARL10","chr5",2258,3
"285600","KIAA0825","chr5",4905,3
"285601","GPR150","chr5",1305,1
"285605","DTWD2","chr5",4974,1
"285613","RELL2","chr5",2395,6
"285636","C5orf51","chr5",3671.33333333333,3
"285638","LOC285638","chr5",5457,1
"285641","SLC36A3","chr5",2502.75,4
"285643","KIF4B","chr5",4426,1
"285659","OR2V2","chr5",948,1
"285668","C5orf64","chr5",2970,1
"285671","RNF180","chr5",3620.4,5
"285672","SREK1IP1","chr5",6856,1
"285676","ZNF454","chr5",2127.75,4
"285679","C5orf60","chr5",1451.5,4
"285704","RGMB","chr5",4900,2
"285753","CEP57L1","chr6",2569.7,10
"285755","PPIL6","chr6",4102,5
"285759","FLJ34503","chr6",2006,1
"285761","DCBLD1","chr6",2927.4,5
"285762","LOC285762","chr6",3469,1
"285768","LOC285768","chr6",2285.5,2
"285780","LY86-AS1","chr6",2023,1
"285782","CAGE1","chr6",3060,3
"285800","PRR18","chr6",2704,1
"285819","LOC285819","chr6",2904,1
"285830","HLA-F-AS1","chr6",1297,2
"285834","HCG22","chr6",2183,1
"285848","PNPLA1","chr6",2413,3
"285852","TREML4","chr6",1419,2
"285855","RPL7L1","chr6",2537,2
"285878","285878",NA,NA,NA
"285888","CNPY1","chr7",2234,1
"285905","285905",NA,NA,NA
"285908","LINC00174","chr7",4424,1
"285941","C7orf71","chr7",1496.5,2
"285943","HOXA-AS2","chr7",1348.33333333333,6
"285954","INHBA-AS1","chr7",2426.5,2
"285955","SPDYE1","chr7",2597.5,4
"285958","SNHG15","chr7",803,1
"285961","SEPT7P9","chr10",672,1
"285962","WEE2-AS1","chr7",2262,1
"285965","EPHA1-AS1","chr7",5018,1
"285966","285966",NA,NA,NA
"285971","ZNF775","chr7",2275,1
"285972","LINC00996","chr7",2043,1
"285973","ATG9B","chr7",4208.5,2
"285989","ZNF789","chr7",1426.8,5
"286002","SLC26A4-AS1","chr7",3888,1
"286006","LSMEM1","chr7",1699.5,4
"286016","TPI1P2","chr7",2017,1
"286023","FLJ40288","chr7",1998,1
"286042","FAM86B3P","chr8",1379,3
"286046","XKR6","chr8",3761,1
"286053","NSMCE2","chr8",1176.66666666667,3
"286075","ZNF707","chr8",2290.45,20
"286076","BREA2","chr8",1002,1
"286077","FAM83H","chr8",6433,5
"286097","MICU3","chr8",2347.53846153846,13
"286101","ZNF252P","chr8",5430,1
"286102","TMED10P1","chr8",4033,1
"286103","ZNF252P-AS1","chr8",3236,1
"286122","C8orf31","chr8",1931.5,2
"286128","ZFP41","chr8",4040.5,2
"286133","SCARA5","chr8",4151,1
"286135","FAM183CP","chr8",2842,1
"286140","RNF5P1","chr8",1085,1
"286144","TRIQK","chr8",3624.44444444444,9
"286148","DPY19L4","chr8",5982.75,4
"286151","FBXO43","chr8",2868,3
"286178","LOC286178","chr8",2384,1
"286183","NKAIN3","chr8",1562.25,4
"286189","286189",NA,NA,NA
"286190","286190",NA,NA,NA
"286204","CRB2","chr9",4756,3
"286205","SCAI","chr9",8667,3
"286207","C9orf117","chr9",1632.5,2
"286223","C9orf47","chr9",4867.5,2
"286234","SPATA31E1","chr9",4447,1
"286256","LCN12","chr9",1088.66666666667,9
"286257","C9orf142","chr9",812,1
"286262","TPRN","chr9",2631,1
"286319","TUSC1","chr9",2470,1
"286333","FAM225A","chr9",5802,1
"286336","FAM78A","chr9",3936,1
"286343","LURAP1L","chr9",2069,2
"286359","LOC286359","chr9",2018,1
"286365","OR13D1","chr9",1041,1
"286367","286367",NA,NA,NA
"286380","FOXD4L3","chr9",2218,1
"286410","ATP11C","chrX",5819.16666666667,6
"286411","LINC00632","chrX",972.333333333333,3
"286436","H2BFM","chrX",1379.5,2
"286437","LOC286437","chrX",2328,1
"286451","YIPF6","chrX",6107,3
"286464","286464",NA,NA,NA
"286467","FIRRE","chrX",2928,1
"286495","TTC3P1","chrX",2542,1
"286499","FAM133A","chrX",3322.6,5
"286514","MAGEB18","chrX",1812,1
"286527","TMSB15B","chrX",666,1
"286530","P2RY8","chrX",4161,4
"286554","BCORP1","chrY",3564.5,2
"286676","ILDR1","chr3",2707.33333333333,6
"286749","STON1-GTF2A1L","chr2",3747.33333333333,3
"286753","TUSC5","chr17",3596,1
"286826","LIN9","chr1",3240.66666666667,6
"286827","TRIM59","chr3",3876,1
"287015","TRIM42","chr3",2303.5,2
"317648","NOP14-AS1","chr4",3860,1
"317649","EIF4E3","chr3",6148.4,5
"317662","FAM149B1","chr10",3079.5,6
"317671","RFESD","chr5",2382.33333333333,3
"317701","VN1R2","chr19",1311,1
"317705","VN1R5","chr1",1074,1
"317719","KLHL10","chr17",1971,3
"317749","DHRS4L2","chr14",1433.25,4
"317751","MESTIT1","chr7",3242,1
"317760","ADAM20P1","chr14",3039,1
"317762","CCDC85C","chr14",5671,1
"317772","HIST2H2AB","chr1",448,1
"317781","DDX51","chr12",4718,1
"319085","ITPK1-AS1","chr14",4701,1
"319089","TTC6","chr14",5453,1
"319100","TAAR6","chr6",1038,1
"319101","KRT73","chr12",2284,1
"319103","SNORD8","chr14",109,1
"319139","SNORD56B","chr14",71,1
"326340","ZAR1","chr4",1460,1
"326342","326342",NA,NA,NA
"326343","MT1DP","chr16",433.5,2
"326624","RAB37","chr17",2707.33333333333,6
"326625","MMAB","chr12",4182.5,2
"327657","SERPINA9","chr14",1645.25,4
"333926","PPM1J","chr1",1714,1
"333929","SNAI3","chr16",1906,2
"333932","HIST2H3A","chr1",507,1
"337867","UBAC2","chr13",2219,6
"337873","HIST2H2BC","chr1",582,1
"337875","HIST2H2BA","chr1",515,1
"337876","CHSY3","chr5",2273.66666666667,3
"337959","KRTAP13-2","chr21",849,1
"337960","KRTAP13-3","chr21",520,1
"337966","KRTAP6-1","chr21",219,1
"337968","KRTAP6-3","chr21",616,1
"337969","KRTAP19-2","chr21",159,1
"337972","KRTAP19-5","chr21",219,1
"337973","KRTAP19-6","chr21",328,1
"337976","KRTAP20-2","chr21",198,1
"337985","KRTAP20-3","chr21",273,1
"338069","ST7-OT4","chr7",1572,1
"338094","FAM151A","chr1",1892,2
"338321","NLRP9","chr19",3268,2
"338323","NLRP14","chr11",3387.5,2
"338324","S100A7A","chr1",2411.5,2
"338328","GPIHBP1","chr8",2282,1
"338339","CLEC4D","chr12",1936,1
"338376","IFNE","chr9",1475,1
"338382","RAB7B","chr1",2390,3
"338398","TAS2R60","chr7",957,1
"338436","BLACE","chr7",2452,1
"338440","ANO9","chr11",2725.25,8
"338442","HCAR2","chr12",2065,1
"338557","FFAR4","chr10",3629,2
"338567","KCNK18","chr10",1155,1
"338579","ANKRD30BP3","chr10",1314,1
"338588","LINC00705","chr10",1016,1
"338596","ST8SIA6","chr10",2115.5,2
"338599","DUPD1","chr10",890.5,2
"338645","LUZP2","chr11",4410.8,5
"338651","KRTAP5-AS1","chr11",2265,1
"338657","CCDC84","chr11",1236.55555555556,9
"338662","OR8D4","chr11",945,1
"338674","OR5F1","chr11",945,1
"338675","OR5AP2","chr11",951,1
"338692","ANKRD13D","chr11",1957.25,4
"338699","ANKRD42","chr11",3265.25,4
"338707","B4GALNT4","chr11",3289.33333333333,3
"338739","CSTF3-AS1","chr11",2062,1
"338751","OR52L1","chr11",1094,1
"338758","LINC00936","chr12",2998,1
"338761","C1QL4","chr12",2065,1
"338773","TMEM119","chr12",2784,3
"338785","KRT79","chr12",2066,1
"338799","LINC01089","chr12",1521,1
"338809","C12orf74","chr12",2113.5,2
"338811","FAM19A2","chr12",3983.5,2
"338821","SLCO1B7","chr12",1923,1
"338872","C1QTNF9","chr13",1826,1
"338879","RNASE10","chr14",911.5,2
"338917","VSX2","chr14",2995,1
"338949","TMEM202","chr15",1296,1
"339005","WHAMMP3","chr15",3589,1
"339044","PKD1P1","chr16",6295,1
"339105","PRSS53","chr16",2168,2
"339122","RAB43","chr3",4337.71428571429,7
"339123","JMJD8","chr16",1372.75,4
"339145","FAM92B","chr16",1565,2
"339168","TMEM95","chr17",858.666666666667,3
"339175","METTL2A","chr17",2519,1
"339184","CCDC144NL","chr17",2806,1
"339192","LOC339192","chr17",1119.75,4
"339201","ASB16-AS1","chr17",1590,2
"339210","C17orf67","chr17",1402,4
"339221","ENPP7","chr17",1757.5,2
"339229","OXLD1","chr17",620,1
"339230","CCDC137","chr17",2109,1
"339231","ARL16","chr17",1207,1
"339240","339240",NA,NA,NA
"339263","C17orf51","chr17",3004.25,4
"339287","MSL1","chr17",4523,3
"339290","LINC00667","chr18",3979,1
"339291","LRRC30","chr18",906,1
"339302","CPLX4","chr18",1966,1
"339318","ZNF181","chr19",2968.85714285714,7
"339324","ZNF260","chr19",5410.75,4
"339327","ZNF546","chr19",3645.66666666667,3
"339344","MYPOP","chr19",1887,1
"339366","ADAMTSL5","chr19",2488.83333333333,6
"339390","CLEC4G","chr19",1342,2
"339398","LINGO4","chr1",2606,1
"339400","FLG-AS1","chr1",3484.5,2
"339403","RXFP4","chr1",1146,1
"339448","C1orf174","chr1",1798.5,2
"339451","KLHL17","chr1",2415.5,6
"339456","TMEM52","chr1",958,1
"339479","BRINP3","chr1",2785,6
"339483","MTMR9LP","chr1",2324,1
"339487","ZBTB8OS","chr1",1655,4
"339488","TFAP2E","chr1",2140.5,2
"339500","ZNF678","chr1",6029.66666666667,3
"339501","PRSS38","chr1",1243,1
"339505","LINC01141","chr1",3783,1
"339524","LINC01140","chr1",2813.8,5
"339539","LOC339539","chr1",2365,1
"339541","C1orf228","chr1",1644.33333333333,9
"339559","ZFP69","chr1",2543.85714285714,7
"339622","LOC339622","chr21",2719,1
"339665","SLC35E4","chr22",2542,1
"339669","TEX33","chr22",1039.5,2
"339674","LINC00634","chr22",1506,1
"339742","FAM201B","chr2",1664,1
"339745","SPOPL","chr2",5672.5,4
"339751","MLK7-AS1","chr2",2538,1
"339761","CYP27C1","chr2",3482,2
"339766","MROH2A","chr2",5303,2
"339768","ESPNL","chr2",3932,3
"339779","339779",NA,NA,NA
"339788","LINC00298","chr2",2165,1
"339803","LOC339803","chr2",2557,1
"339804","C2orf74","chr2",897.833333333333,6
"339822","LINC01115","chr2",1519,1
"339829","CCDC39","chr3",3854,1
"339834","CCDC36","chr3",2642.4,5
"339855","KY","chr3",3597.25,4
"339874","LOC339874","chr3",1978,1
"339883","C3orf35","chr3",2046.66666666667,3
"339894","LINC00880","chr3",2016,1
"339896","GADL1","chr3",3655,1
"339906","PRSS42","chr3",882,1
"339929","LPP-AS2","chr3",2883,1
"339942","H1FX-AS1","chr3",2193,1
"339965","CCDC158","chr4",4343.33333333333,9
"339967","TMPRSS11A","chr4",2009.33333333333,3
"339977","LRRC66","chr4",3843,2
"339983","NAT8L","chr4",5871,1
"340024","SLC6A19","chr5",5174,1
"340037","PRR7-AS1","chr5",1500.5,2
"340061","TMEM173","chr5",2081.5,2
"340069","FAM170A","chr5",1304.5,2
"340073","340073",NA,NA,NA
"340075","ARSI","chr5",3167,1
"340090","LOC340090","chr5",2359,1
"340120","ANKRD34B","chr5",3778,2
"340146","SLC35D3","chr6",2359,1
"340152","ZC3H12D","chr6",4907,1
"340156","MYLK4","chr6",4652.77777777778,9
"340198","IFITM4P","chr6",342,1
"340204","CLPSL1","chr6",477,1
"340205","TREML1","chr6",1099.5,4
"340206","TREML3P","chr6",1137,1
"340252","ZNF680","chr7",2625,4
"340260","UNCX","chr7",1596,1
"340267","COL28A1","chr7",3515,1
"340273","ABCB5","chr7",3198.4,5
"340277","FAM221A","chr7",1895.44444444444,9
"340286","FAM183B","chr7",1647,1
"340307","CTAGE6","chr7",2662,1
"340348","TSPAN33","chr7",2408.5,2
"340351","AGBL3","chr7",3402.25,4
"340359","KLHL38","chr8",2016,2
"340371","NRBP2","chr8",2479.28571428571,7
"340385","ZNF517","chr8",2435.5,2
"340390","KIAA1875","chr8",7119,1
"340393","TMEM249","chr8",1121.75,4
"340419","RSPO2","chr8",2965.25,4
"340441","POTEA","chr8",1907,2
"340481","ZDHHC21","chr9",9015.2,5
"340485","ACER2","chr9",1974.83333333333,6
"340526","RGAG4","chrX",4339,1
"340527","NHSL2","chrX",5861,2
"340533","KIAA2022","chrX",7571.66666666667,3
"340542","BEX5","chrX",840,2
"340543","TCEAL5","chrX",1166,1
"340544","MORF4L2-AS1","chrX",2874,1
"340547","VSIG1","chrX",2742,3
"340554","ZC3H12B","chrX",7353,2
"340562","SATL1","chrX",2167,2
"340578","DCAF12L2","chrX",2599,1
"340591","CA5BP1","chrX",994,1
"340595","ZCCHC16","chrX",2958,1
"340596","LHFPL1","chrX",1638,2
"340602","CXorf67","chrX",2118,1
"340654","LIPM","chr10",1468,2
"340665","CYP26C1","chr10",2894,2
"340706","VWA2","chr10",5857,1
"340719","NANOS1","chr10",4627,1
"340745","LRIT2","chr10",3172,2
"340784","HMX3","chr10",1074,1
"340811","340811",NA,NA,NA
"340895","MALRD1","chr10",6880,1
"340900","EBLN1","chr10",1170,1
"340980","OR52B6","chr11",1008,1
"340990","OTOG","chr11",8778,1
"341019","DCDC1","chr11",1742,1
"341032","C11orf53","chr11",1052,1
"341056","LOC341056","chr11",2046,1
"341152","OR2AT4","chr11",963,1
"341208","HEPHL1","chr11",5951,1
"341276","OR10A2","chr11",912,1
"341277","OVCH2","chr11",1893.5,2
"341346","SMCO2","chr12",1272,1
"341350","OVCH1","chr12",3420,1
"341359","SYT10","chr12",3286,1
"341392","ACSM4","chr12",1743,1
"341405","ANKRD33","chr12",1758.6,5
"341416","OR6C2","chr12",939,1
"341418","OR6C4","chr12",930,1
"341567","H1FNT","chr12",1300,1
"341568","OR8S1","chr12",1080,1
"341640","FREM2","chr13",16163,1
"341676","NEK5","chr13",2113.75,4
"341799","OR6S1","chr14",996,1
"341880","SLC35F4","chr14",1717,1
"341883","LRRC9","chr14",4915,1
"342035","GLDN","chr15",3851.25,4
"342096","GOLGA6A","chr15",3176,1
"342125","TMC3","chr15",3303,1
"342132","ZNF774","chr15",1694.75,4
"342184","FMN1","chr15",10000.6666666667,3
"342346","C16orf96","chr16",3569.8,5
"342357","ZKSCAN2","chr16",7126,1
"342371","ATXN1L","chr16",7886,1
"342372","PKD1L3","chr16",5199,1
"342510","CD300E","chr17",3525,1
"342527","SMTNL2","chr17",2028,4
"342538","NACA2","chr17",770,1
"342574","KRT27","chr17",1612,1
"342618","SLFN14","chr17",3116.5,2
"342666","LRRC37A11P","chr17",3580,1
"342667","STAC2","chr17",2224,2
"342850","ANKRD62","chr18",4295,2
"342892","ZNF850","chr19",7795.8,5
"342897","NCCRP1","chr19",1973,1
"342900","LEUTX","chr19",672,1
"342908","ZNF404","chr19",2060.5,2
"342909","ZNF284","chr19",1996,3
"342926","ZNF677","chr19",3037.75,4
"342931","RFPL4A","chr19",908,1
"342933","ZSCAN5B","chr19",1739,3
"342945","ZSCAN22","chr19",4519.66666666667,6
"342977","NANOS3","chr19",833,1
"342979","PALM3","chr19",2341.5,2
"343035","RD3","chr1",4264.5,2
"343066","AADACL4","chr1",1520.5,2
"343069","HNRNPCL1","chr1",1108,1
"343099","CCDC18","chr1",4397,5
"343169","OR6F1","chr1",927,1
"343171","OR2W3","chr1",945,1
"343172","OR2T8","chr1",952,2
"343173","OR2T3","chr1",957,1
"343263","MYBPHL","chr1",1281.66666666667,3
"343406","OR10R2","chr1",1008,1
"343413","FCRL6","chr1",1823.66666666667,9
"343450","KCNT2","chr1",5612.85714285714,7
"343472","BARHL2","chr1",1496,1
"343505","NBPF7","chr1",1611,1
"343521","TCTEX1D4","chr1",1268,3
"343563","OR2T29","chr1",948,1
"343578","ARHGAP40","chr20",2477.5,2
"343637","RSPO4","chr20",2056.33333333333,3
"343641","TGM6","chr20",2225,2
"343702","XKR7","chr20",2910,1
"343930","MSGN1","chr2",582,1
"343990","KIAA1211L","chr2",3868.66666666667,6
"344018","FIGLA","chr2",722,1
"344022","NOTO","chr2",1448,1
"344148","NCKAP5","chr2",6716,7
"344167","FOXI3","chr2",1263,1
"344387","CDKL4","chr2",1157,3
"344405","PRORSD1P","chr2",2154,1
"344454","AOX2P","chr2",3738,1
"344558","SH3RF3","chr2",2892.75,4
"344561","GPR148","chr2",1267,1
"344595","LINC00883","chr3",2205,2
"344657","LRRIQ4","chr3",1910.33333333333,3
"344658","SAMD7","chr3",2082.66666666667,3
"344752","AADACL2","chr3",1500,1
"344758","GPR149","chr3",2323,1
"344787","ZNF860","chr3",3206,1
"344805","TMPRSS7","chr3",2508,3
"344807","CD200R1L","chr3",1346,3
"344875","COL6A4P1","chr3",2249,1
"344887","LOC344887","chr3",2167,1
"344892","RTP2","chr3",1346,1
"344901","OSTN","chr3",673.5,2
"344905","ATP13A5","chr3",3657,1
"344967","LOC344967","chr4",1613,1
"345051","LOC345051","chr4",1677.5,2
"345062","PRSS48","chr4",987,1
"345193","LRIT3","chr4",3595.5,2
"345222","MSANTD1","chr4",2115.33333333333,3
"345274","SLC10A6","chr4",1353.5,2
"345275","HSD17B13","chr4",2343,2
"345462","ZNF879","chr5",2930.5,2
"345611","IRGM","chr5",1659,1
"345630","FBLL1","chr5",1058,1
"345651","ACTBL2","chr5",2794,1
"345757","FAM174A","chr5",1304,2
"345778","MTX3","chr5",7879,3
"345895","RSPH4A","chr6",2804,3
"345930","ECT2L","chr6",4154,3
"346007","EYS","chr6",6069.66666666667,3
"346157","ZNF391","chr6",3054,3
"346171","ZFP57","chr6",1725,2
"346288","SEPT14","chr7",3785,1
"346389","MACC1","chr7",9159,1
"346517","OR6V1","chr7",942,1
"346525","OR2A12","chr7",933,1
"346528","OR2A1","chr7",2425,3
"346562","GNAT3","chr7",1065,1
"346653","FAM71F2","chr7",1181.66666666667,3
"346689","KLRG2","chr7",1692.33333333333,3
"347051","SLC10A5","chr8",1317,1
"347088","347088",NA,NA,NA
"347127","SPATA31D5P","chr9",4864,1
"347148","QRFP","chr9",411,1
"347168","OR1J1","chr9",969,1
"347169","OR1B1","chr9",957,1
"347240","KIF24","chr9",5262,4
"347252","IGFBPL1","chr9",3559,1
"347273","MURC","chr9",3098,1
"347344","ZNF81","chrX",5646.5,2
"347365","ITIH6","chrX",4968,1
"347404","LANCL3","chrX",3290.5,2
"347411","MPC1L","chrX",574,1
"347442","DCAF8L2","chrX",2013,1
"347454","SOWAHD","chrX",1590,1
"347487","CXorf66","chrX",1279,1
"347516","DGAT2L6","chrX",1708,1
"347517","RAB41","chrX",1071,1
"347527","ARSH","chrX",1689,1
"347541","MAGEB5","chrX",1216,1
"347688","TUBB8","chr10",1504,1
"347689","SOX2-OT","chr3",3371.16666666667,6
"347694","ECEL1P2","chr2",1295,1
"347730","LRRTM1","chr2",3104.66666666667,3
"347731","LRRTM3","chr10",5609,1
"347732","CATSPER3","chr5",1367,1
"347733","TUBB2B","chr6",2019,1
"347734","SLC35B2","chr6",1981.22222222222,9
"347735","SERINC2","chr1",2218.4,5
"347736","NME9","chr3",1835,5
"347741","OTOP3","chr17",2400,2
"347744","C6orf52","chr6",602.2,5
"347745","PWAR4","chr15",342,1
"347746","PWARSN","chr15",1797,1
"347853","TBX10","chr11",1548,1
"347862","PDDC1","chr11",3140.66666666667,3
"347902","AMIGO2","chr12",3218.66666666667,3
"347918","EP400NL","chr12",1539,1
"348013","TMEM255B","chr13",1246.64285714286,14
"348093","RBPMS2","chr15",1996,1
"348094","ANKDD1A","chr15",3110,1
"348110","348110",NA,NA,NA
"348158","ACSM2B","chr16",2178,3
"348174","CLEC18A","chr16",2004.14285714286,7
"348180","CTU2","chr16",1701.5,2
"348235","SKA2","chr17",2971,2
"348254","CCDC144CP","chr17",4204,1
"348262","FAM195B","chr17",1143,4
"348303","SELV","chr19",1704,1
"348327","ZNF530","chr19",2179.75,4
"348378","FAM159A","chr1",643,2
"348487","FAM131C","chr1",1604,2
"348645","C22orf34","chr22",2533,1
"348654","GEN1","chr2",5995.8,5
"348738","C2orf48","chr2",728,1
"348751","FTCDNL1","chr2",952,1
"348761","SPATA3-AS1","chr2",3509,1
"348793","WDR53","chr3",1589,3
"348801","LNP1","chr3",2217,1
"348807","CCDC37","chr3",2100.1,10
"348808","NPHP3-AS1","chr3",2490,1
"348825","TPRXL","chr3",2263,1
"348840","ANKRD18DP","chr3",2897,1
"348926","FAM86EP","chr4",3413,1
"348932","SLC6A18","chr5",2072,2
"348938","NIPAL4","chr5",3250.5,2
"348980","HCN1","chr5",7092.5,2
"348995","NUP43","chr6",2682.6,5
"349075","ZNF713","chr7",2065,1
"349114","LINC00265","chr7",4644,1
"349136","WDR86","chr7",1919,7
"349149","GJC3","chr7",1120,2
"349152","DPY19L2P2","chr7",4030.5,2
"349196","LINC00965","chr8",2874,1
"349334","FOXD4L4","chr9",3109,1
"349408","TLR8-AS1","chrX",1352,1
"349565","NMNAT3","chr3",2127.25,8
"349633","PLET1","chr11",1541,1
"349667","RTN4RL2","chr11",2220,1
"350383","GPR142","chr17",1677,2
"352909","DNAAF3","chr19",2273.25,4
"352954","GATS","chr7",3303.75,4
"352961","HCG26","chr6",1180,1
"352999","C6orf58","chr6",1201,1
"353088","ZNF429","chr19",2361,1
"353091","RAET1G","chr6",1084.5,2
"353116","RILPL1","chr12",2039.6,5
"353132","LCE1B","chr1",1139,1
"353139","LCE2A","chr1",592,1
"353140","LCE2C","chr1",594,1
"353141","LCE2D","chr1",594,1
"353144","LCE3C","chr1",425,1
"353149","TBC1D26","chr17",1869,1
"353164","TAS2R42","chr12",945,1
"353174","ZACN","chr17",1513.5,2
"353189","SLCO4C1","chr5",5334,1
"353219","KAAG1","chr6",1382,1
"353238","PADI6","chr1",2346,1
"353274","ZNF445","chr3",8574.25,4
"353288","KRT26","chr17",1551.66666666667,3
"353299","RGSL1","chr1",3805,2
"353322","ANKRD37","chr4",1047.5,2
"353324","SPATA12","chr3",2413,1
"353345","GPR141","chr7",1471,2
"353355","ZNF233","chr19",2778,2
"353376","TICAM2","chr5",3057,1
"353497","POLN","chr4",2899,1
"353500","BMP8A","chr1",3243.5,2
"353514","LILRA5","chr19",1204,4
"359787","DPPA3","chr12",1040,1
"359821","MRPL42P5","chr15",667,1
"359822","KCNIP4-IT1","chr4",9848,1
"359845","FAM101B","chr17",3622,1
"359948","IRF2BP2","chr1",4639,2
"360023","ZBTB41","chr1",8474,1
"360030","NANOGNB","chr12",907,1
"360132","360132",NA,NA,NA
"360155","CYCSP52","chr1",310,1
"360200","TMPRSS9","chr19",3446.5,2
"360203","GLT6D1","chr9",1526,1
"360226","PRSS41","chr16",957,1
"373156","GSTK1","chr7",1058.75,4
"373509","USP50","chr15",1293,2
"373856","USP41","chr22",1043,1
"373861","HILS1","chr17",976,2
"373863","DND1","chr5",1603,1
"374286","CDRT1","chr17",2986.5,2
"374291","NDUFS7","chr19",1593.33333333333,3
"374308","PTCHD3","chr10",1888,2
"374354","NHLRC2","chr10",6392,1
"374355","CCDC172","chr10",1519.5,2
"374378","GALNT18","chr11",3279.33333333333,3
"374383","NCR3LG1","chr11",4489.5,2
